census_id,fnlwgt,capital-gain,capital-loss,income
28381,72791,0,0,0
28382,275395,0,0,0
28383,195767,0,0,0
28384,462966,0,0,0
28385,265434,0,0,0
28386,31269,0,0,0
28387,246291,0,0,0
28388,128378,0,0,0
28389,231180,0,0,0
28390,206297,0,0,1
28391,337050,0,0,0
28392,193075,0,0,0
28393,169652,0,1669,0
28394,35945,0,0,1
28395,141453,0,0,0
28396,252231,0,0,0
28397,128016,0,0,0
28398,150057,0,0,1
28399,258276,0,0,0
28400,188465,0,0,0
28401,161007,0,0,0
28402,403468,0,0,0
28403,181677,0,0,0
28404,120243,0,0,0
28405,157025,0,0,0
28407,28061,0,0,0
28408,95540,1471,0,0
28409,135001,0,0,0
28410,293398,0,0,0
28411,185106,0,0,0
28412,245790,0,0,0
28413,134004,0,0,0
28414,205036,0,0,0
28415,244495,0,0,0
28416,159179,0,0,0
28417,405155,0,0,0
28418,177437,15024,0,1
28419,402361,0,0,0
28420,184553,0,0,1
28421,302626,0,0,0
28422,99138,0,0,0
28423,112731,0,0,0
28424,192923,0,2377,0
28425,761006,0,0,0
28426,125784,0,0,0
28427,182344,0,0,0
28428,117012,0,0,0
28429,30673,0,0,1
28430,484669,0,0,0
28431,314052,0,0,0
28432,38537,0,0,0
28433,165412,0,0,0
28434,198341,0,1902,1
28435,116635,0,0,0
28436,185452,0,0,0
28437,118686,0,0,0
28438,76939,0,0,0
28439,160646,0,0,0
28440,126754,0,0,0
28441,211049,0,0,0
28442,311931,0,0,0
28443,283602,0,0,0
28444,155021,0,0,0
28445,100569,0,0,0
28446,380462,0,0,0
28447,221943,9386,0,1
28448,114544,0,0,1
28449,248584,0,0,0
28450,227468,0,0,0
28451,66173,0,0,0
28452,107624,0,0,0
28453,70387,4386,0,1
28454,423616,0,0,1
28455,98637,7298,0,1
28456,216013,0,0,0
28457,210926,0,0,0
28458,255711,0,0,1
28459,77581,0,0,0
28460,152461,14344,0,1
28461,203263,0,0,0
28462,261519,0,0,0
28463,91189,0,0,0
28464,195433,0,0,0
28465,272471,0,0,0
28466,311524,0,0,0
28467,151386,0,0,0
28468,187625,0,0,0
28469,108933,2885,0,0
28470,135388,5178,0,1
28471,169383,0,0,1
28472,191129,0,0,1
28473,467611,0,0,0
28474,373185,0,0,0
28475,130060,2387,0,0
28476,199934,0,0,1
28477,116165,0,0,0
28478,42881,0,0,0
28479,174666,0,0,0
28480,169759,0,0,0
28481,181547,0,0,0
28482,95704,0,0,0
28483,237432,0,0,0
28484,226267,0,0,0
28485,159979,0,0,0
28486,203488,0,0,0
28487,403671,0,0,0
28488,192323,0,0,0
28489,167832,0,0,0
28490,145166,15024,0,1
28491,155657,0,0,0
28492,116789,0,0,0
28493,39234,0,0,0
28494,124111,0,0,0
28495,172828,0,0,0
28496,143372,0,0,0
28498,218184,0,0,0
28499,154087,0,0,0
28500,440647,0,0,0
28501,193952,0,0,0
28502,125932,0,0,0
28503,284652,0,0,0
28504,214635,0,0,0
28505,173316,0,0,0
28506,65390,0,0,0
28507,45054,0,0,1
28508,185042,0,0,0
28509,117381,0,0,0
28510,258666,0,1974,0
28511,179668,0,0,1
28512,127277,0,0,1
28513,192022,0,0,0
28514,99551,0,0,0
28516,287658,0,0,0
28517,196125,0,0,0
28518,275051,0,0,0
28519,23892,0,0,0
28520,376455,0,1887,1
28521,267989,0,0,0
28522,30269,0,0,0
28523,204235,0,0,1
28524,209057,0,0,1
28525,349347,0,0,0
28526,154033,0,1876,0
28527,124680,0,0,0
28528,132805,0,1980,0
28529,99233,0,0,1
28530,224849,0,0,0
28531,101110,0,0,1
28532,184839,0,0,0
28533,302847,0,0,0
28534,181322,0,0,0
28535,192213,0,0,0
28536,37250,0,0,0
28537,140854,0,0,1
28538,158286,0,0,1
28539,269095,0,0,1
28540,279960,0,0,0
28541,176239,0,0,0
28542,115360,3464,0,0
28543,337666,0,0,0
28544,255276,0,0,1
28545,145212,0,0,0
28546,185099,0,0,1
28547,142756,0,0,0
28548,156300,0,0,0
28549,186266,0,0,0
28550,219137,0,0,0
28551,110970,0,1902,1
28552,203067,0,0,1
28553,148844,0,0,0
28554,154941,0,0,1
28555,124111,0,0,0
28556,157303,0,0,0
28557,113838,0,0,0
28558,165737,0,0,1
28559,140849,0,0,0
28560,200363,0,0,0
28561,180247,0,0,0
28562,82578,0,0,1
28563,227146,0,0,1
28564,348886,0,0,1
28565,90907,0,0,0
28566,142766,0,0,0
28567,246439,0,0,0
28568,184784,0,0,0
28569,195262,0,0,0
28570,167967,0,0,0
28571,145636,0,0,1
28572,170099,0,0,0
28573,228253,0,0,0
28574,205570,0,0,0
28575,506830,0,0,0
28576,412435,0,0,0
28577,163331,0,0,0
28578,222756,0,0,0
28579,318918,0,0,0
28580,105188,0,0,0
28581,199884,0,0,0
28582,96483,0,0,0
28583,192203,0,0,0
28584,203392,5013,0,0
28585,99646,0,0,0
28586,167440,4508,0,0
28587,210095,0,0,0
28588,219591,0,0,0
28589,30270,0,0,0
28590,226020,0,0,0
28591,314165,0,0,0
28592,330715,0,0,0
28593,35448,0,0,0
28594,172970,0,0,0
28595,189502,0,0,1
28596,61518,0,0,0
28597,574005,0,0,1
28598,281356,0,0,0
28599,138975,0,0,0
28600,176969,0,0,0
28601,132393,0,0,0
28602,194924,0,0,1
28603,478205,0,0,0
28604,128224,0,0,0
28605,30118,3137,0,0
28606,290688,0,0,0
28607,85566,0,0,0
28608,121874,7688,0,1
28609,29036,0,0,0
28610,348152,0,0,0
28611,73715,0,0,1
28612,151382,0,0,0
28613,236359,0,0,0
28614,19899,15024,0,1
28615,138760,0,0,0
28616,354962,0,0,0
28617,181363,0,0,1
28618,393360,0,0,0
28619,210736,0,0,0
28620,110013,0,0,0
28621,193304,0,0,0
28622,118551,0,0,0
28623,201991,0,0,0
28624,157446,0,0,0
28625,283217,0,0,0
28626,247794,0,0,0
28627,43712,7298,0,1
28628,35649,0,0,0
28629,342719,0,0,1
28630,71467,3103,0,1
28631,271837,0,0,0
28632,400061,0,0,1
28633,62972,0,0,0
28634,174907,0,0,0
28635,176452,0,0,0
28636,268358,0,0,0
28637,176904,0,0,0
28638,176683,0,0,0
28639,98077,0,0,0
28640,266461,0,0,0
28641,312477,3908,0,0
28642,604045,0,0,0
28643,131568,0,0,1
28644,97688,0,0,0
28645,373628,0,0,0
28646,367984,15024,0,1
28647,193459,0,0,0
28648,250733,0,0,0
28649,199725,0,0,0
28650,156877,0,0,0
28651,122076,7298,0,1
28652,216402,0,0,1
28653,42402,0,2415,1
28654,315974,0,0,0
28655,63437,0,0,0
28656,160786,0,0,0
28657,85374,0,0,0
28658,465974,0,0,0
28659,78529,0,0,1
28660,98037,0,0,0
28661,178390,0,0,0
28662,210940,0,2002,0
28663,64506,0,0,0
28664,128378,0,0,0
28665,234460,0,0,0
28666,176760,0,0,0
28667,59460,0,0,0
28668,234428,0,0,0
28669,215047,0,0,0
28670,140426,0,1977,1
28671,191777,0,0,0
28672,148995,0,0,1
28673,229773,0,0,0
28674,174461,0,0,0
28675,250647,0,0,0
28676,119904,7688,0,1
28677,151402,0,1573,0
28678,184556,0,0,0
28679,263561,0,0,1
28680,177945,0,0,0
28681,306889,0,0,1
28682,54377,0,0,0
28683,144351,0,625,0
28684,95566,0,0,0
28685,181675,0,0,0
28686,172129,0,0,0
28687,350759,0,0,0
28688,105592,0,0,1
28689,200061,0,0,0
28690,200689,0,0,0
28691,386726,0,1977,1
28692,135567,4101,0,0
28693,282753,0,0,0
28694,137367,0,0,0
28695,153976,0,0,0
28696,96062,0,0,0
28697,152933,0,0,0
28698,97870,0,0,0
28699,254291,0,0,1
28700,101432,0,0,0
28701,125776,0,0,1
28702,165479,0,0,0
28703,172307,0,0,1
28704,176729,0,0,1
28705,174276,0,0,1
28706,48102,0,0,1
28707,79531,0,0,1
28708,306460,0,0,0
28709,55284,0,0,0
28710,172063,0,0,0
28711,141028,0,0,0
28712,37274,0,0,0
28713,31389,0,0,0
28714,415913,0,0,0
28715,295591,0,0,0
28716,202903,1173,0,0
28717,159770,0,0,0
28718,268832,0,0,1
28719,126003,0,0,1
28720,225193,0,0,0
28721,297735,0,0,1
28722,225892,1409,0,0
28723,605502,0,0,0
28724,174150,0,0,1
28725,165466,0,0,1
28726,189728,0,0,0
28727,360491,0,0,0
28728,115040,0,0,0
28729,262688,7688,0,1
28730,158437,0,0,1
28731,41108,0,2258,1
28732,149875,0,0,0
28733,131916,0,0,1
28734,60668,0,0,0
28735,153132,0,0,0
28736,155256,0,0,1
28737,244770,0,0,0
28738,312108,0,0,0
28739,102828,7688,0,1
28740,93225,0,0,0
28741,231002,0,0,1
28742,256992,0,0,0
28743,118721,0,0,0
28744,151989,0,0,0
28745,109112,0,0,0
28746,589809,13550,0,1
28747,172538,15024,0,1
28748,318982,0,1848,1
28749,204629,0,0,1
28750,99894,0,0,0
28751,369463,0,0,0
28752,79324,0,0,0
28753,61178,0,0,0
28754,204226,0,0,0
28755,183110,0,0,0
28756,96321,0,0,1
28757,167031,0,0,0
28758,108997,0,0,0
28759,176796,0,0,0
28760,134737,0,0,1
28761,49795,0,0,0
28762,131588,0,0,0
28763,307643,0,0,0
28764,351350,0,0,0
28765,260761,0,0,1
28766,156310,2414,0,0
28767,207789,0,0,0
28768,252842,1797,0,0
28769,294936,4064,0,0
28770,196269,0,0,0
28771,46402,0,0,0
28772,267161,0,0,0
28773,160456,0,0,0
28774,123983,0,0,0
28775,123053,5013,0,0
28776,426467,3674,0,0
28777,269323,0,0,1
28778,42857,0,0,0
28779,183915,0,0,1
28780,211391,0,0,0
28781,193130,0,0,0
28782,86745,0,0,0
28783,226525,0,0,0
28784,270339,0,0,0
28785,343742,0,0,0
28786,150975,0,0,0
28787,207301,0,0,0
28788,135924,0,0,0
28789,184277,0,0,1
28790,142233,0,0,0
28791,120902,3103,0,1
28792,158412,0,0,0
28793,126161,0,0,0
28794,149347,0,0,0
28795,322674,0,0,0
28796,55390,0,0,0
28797,200904,0,0,1
28798,166056,0,0,0
28799,116666,0,0,1
28800,168324,0,0,1
28801,121772,0,0,0
28802,126889,0,1887,1
28803,401690,0,0,0
28804,117605,0,0,1
28805,410446,0,0,0
28806,38472,14084,0,1
28807,335704,0,0,0
28808,70261,0,0,0
28809,47577,0,0,0
28810,117767,0,0,0
28811,179641,0,0,0
28812,343553,0,0,0
28813,328466,0,0,1
28814,265097,0,0,0
28815,414791,0,0,1
28816,48055,0,0,0
28817,341672,0,0,0
28818,266764,0,0,1
28819,233571,0,0,0
28820,126592,7688,0,1
28821,70754,0,0,0
28822,138852,4650,0,0
28823,175856,0,0,0
28824,193494,0,0,0
28825,104334,0,0,1
28826,197332,0,0,0
28827,205844,0,0,0
28828,206459,0,0,0
28829,202822,0,0,0
28830,174695,0,0,0
28831,183342,0,0,1
28832,105614,0,0,0
28833,329603,0,0,1
28834,77373,0,1848,1
28835,207473,0,0,0
28836,149161,0,0,0
28837,311974,0,0,0
28838,175127,0,0,0
28839,111625,0,0,0
28840,48895,0,0,0
28841,27049,0,0,0
28842,108907,0,0,0
28843,94988,0,0,0
28844,218343,0,0,0
28845,227626,0,0,0
28846,272856,0,0,0
28847,30916,0,0,0
28848,276229,0,0,0
28849,289106,0,0,0
28850,39100,0,0,0
28852,147280,0,0,1
28853,187770,0,0,0
28854,213296,0,0,0
28855,107410,0,0,0
28856,170272,0,0,0
28857,86808,0,0,0
28858,149210,0,0,0
28859,123411,0,0,0
28860,306779,0,0,0
28861,487347,0,0,0
28862,283945,0,1602,0
28863,375698,0,0,0
28864,271753,0,0,0
28865,251854,0,0,0
28866,264052,15024,0,1
28867,28451,0,0,1
28868,282604,0,0,0
28869,185908,0,0,1
28870,198186,0,0,0
28871,242521,0,0,1
28872,337940,0,0,0
28873,212064,0,0,0
28874,129263,0,0,0
28875,144761,0,1668,0
28876,109912,0,0,1
28877,113324,0,0,0
28878,187795,0,0,1
28879,173724,0,0,0
28880,185129,0,0,0
28881,73134,15024,0,1
28882,236040,0,0,1
28883,74194,0,0,0
28884,102130,0,0,0
28885,140915,0,0,0
28886,107575,2964,0,0
28887,34364,0,0,0
28888,258037,0,0,1
28889,391585,0,0,0
28890,233130,0,0,0
28891,101345,3103,0,1
28892,32897,0,0,0
28893,248612,0,0,0
28894,212465,0,0,0
28895,198587,2174,0,0
28896,405913,0,0,1
28897,588003,15024,0,1
28898,46807,0,0,0
28899,210498,0,0,0
28900,206951,0,0,1
28901,237466,0,0,1
28902,279636,0,0,0
28903,29320,0,0,0
28904,271262,0,0,1
28905,29361,0,0,0
28906,76773,0,0,0
28907,109004,0,0,0
28908,226902,0,0,0
28909,176552,0,0,1
28910,182303,0,0,1
28911,296253,8614,0,1
28912,218215,0,0,0
28913,165695,0,0,1
28914,51271,4386,0,0
28915,96100,0,0,0
28916,82393,0,1590,0
28917,248978,0,0,0
28918,254367,0,1590,0
28919,200235,0,0,1
28920,94429,0,0,1
28921,87282,0,0,0
28922,119793,0,0,0
28923,85815,0,0,0
28924,197764,0,0,0
28925,306982,0,0,1
28926,80896,0,0,1
28927,197886,15024,0,1
28928,355728,0,0,0
28929,121124,15024,0,1
28930,193720,0,0,1
28931,347292,0,0,0
28932,34506,0,0,0
28933,326370,0,0,0
28934,269221,0,0,0
28935,63509,0,0,0
28936,148254,0,0,1
28937,190511,0,0,0
28938,268022,0,0,1
28939,20057,0,0,0
28940,206862,0,0,0
28941,189498,0,1848,1
28942,166320,0,0,0
28943,289886,0,0,0
28944,86337,0,0,0
28945,54190,0,0,1
28946,147069,0,0,0
28947,282023,0,0,1
28948,379485,0,0,0
28949,129338,0,0,0
28950,99829,0,0,0
28951,182254,0,0,0
28952,109428,0,1740,0
28953,351161,0,1887,1
28954,210750,0,0,0
28955,132716,0,0,1
28956,242984,0,0,0
28957,101509,0,0,0
28958,509629,0,0,0
28959,119957,0,0,0
28960,69727,0,0,0
28961,204590,0,213,0
28962,50862,0,0,0
28963,182907,0,0,0
28964,206487,0,0,1
28965,168015,0,0,0
28966,149396,0,0,0
28967,184964,0,0,1
28968,398988,0,0,0
28969,128777,0,0,0
28970,252413,0,0,1
28971,181372,0,0,1
28972,216851,0,0,0
28973,106935,0,0,0
28974,363875,0,0,0
28975,287277,0,0,0
28976,172342,0,0,0
28977,308498,0,0,0
28978,122127,8614,0,1
28979,106437,0,0,1
28980,306289,0,0,1
28981,201699,0,0,1
28982,282062,0,0,0
28983,235108,0,0,0
28984,339482,0,0,0
28985,181820,0,0,0
28986,99335,0,0,0
28987,367533,2580,0,0
28988,64960,0,1902,0
28989,269095,0,0,0
28990,58683,15024,0,1
28991,89508,3908,0,0
28992,100999,0,0,0
28993,34125,0,0,0
28994,115057,0,0,0
28995,139126,0,0,0
28996,104632,0,0,1
28997,178866,0,0,1
28998,139850,0,0,1
28999,61435,0,0,0
29000,309230,0,0,1
29001,45613,0,0,0
29002,272615,0,0,0
29003,54318,0,0,1
29004,165519,0,0,0
29005,48495,0,0,1
29006,143123,0,0,1
29007,431426,20051,0,1
29008,256474,0,0,0
29009,191451,0,0,1
29010,99146,0,0,1
29011,235986,0,0,0
29012,429897,0,0,1
29013,189897,0,0,0
29014,145155,0,0,0
29015,192257,2174,0,0
29016,194960,0,0,0
29017,357814,0,0,0
29018,137629,0,0,1
29019,156526,0,0,0
29020,189238,0,0,0
29021,202989,0,0,0
29022,25684,0,0,0
29023,192939,0,0,0
29024,138692,0,0,0
29025,222249,0,0,0
29026,201318,3411,0,0
29027,190650,0,0,0
29028,56004,0,0,0
29029,182313,0,0,0
29030,138962,0,0,0
29031,277248,0,0,1
29032,125031,0,0,0
29033,216414,0,0,1
29034,171176,0,0,0
29035,356133,0,0,0
29036,185397,0,0,0
29037,308285,0,0,0
29038,56651,0,0,0
29039,154863,0,0,1
29040,44706,0,0,1
29041,222548,0,0,0
29042,248754,0,0,0
29043,104981,0,0,0
29044,315065,0,0,0
29045,188325,0,0,0
29046,221661,0,0,0
29047,81973,0,0,1
29048,169122,0,0,0
29049,216734,0,0,0
29050,98101,0,0,0
29051,292511,0,0,0
29052,122971,0,0,0
29053,124953,0,0,0
29054,123011,0,0,1
29055,76417,0,0,0
29056,351576,0,0,1
29057,33794,3103,0,1
29058,79923,0,0,1
29059,117983,0,0,0
29060,186110,0,0,0
29061,187589,5178,0,1
29062,319685,0,0,1
29063,64101,0,0,0
29064,162923,0,0,0
29065,288519,0,0,0
29066,33798,0,0,0
29067,195734,2354,0,0
29068,214120,0,0,0
29069,113515,0,0,0
29070,261230,0,0,0
29071,98515,0,0,0
29072,187715,0,0,0
29073,214238,0,0,0
29074,123964,4386,0,0
29075,68991,0,0,0
29076,292110,0,0,0
29077,198320,0,0,0
29078,709798,0,0,1
29079,372838,0,0,0
29080,160402,0,0,0
29081,98475,0,0,0
29082,97136,0,0,0
29083,136985,0,0,0
29084,187356,0,0,0
29085,107231,0,1740,0
29086,305874,0,0,0
29087,290922,0,0,0
29088,248254,7298,0,1
29089,160808,4386,0,0
29090,247321,0,0,0
29091,247651,0,0,0
29092,214702,0,1974,0
29093,75577,2580,0,0
29094,561334,0,0,1
29095,224886,0,0,0
29096,401134,0,0,0
29097,258170,0,0,0
29098,141181,0,0,0
29099,292370,0,0,1
29100,300871,0,0,0
29101,136721,0,0,0
29102,140399,0,0,0
29103,109133,0,0,0
29104,186534,0,0,1
29105,226891,0,0,0
29106,241885,0,0,0
29107,97165,0,0,0
29108,212918,0,0,0
29109,211585,0,0,0
29110,178309,0,0,0
29111,481987,0,0,0
29112,215211,0,0,0
29113,194901,0,0,1
29114,340885,0,1977,1
29115,190290,0,0,0
29116,188569,0,0,0
29117,162282,0,0,0
29118,287315,0,0,1
29119,304212,0,0,0
29120,200878,0,0,0
29121,256864,0,0,0
29122,46401,0,0,1
29123,37778,0,0,0
29124,191722,7688,0,1
29125,103643,0,0,1
29126,143766,0,0,0
29127,204425,0,0,0
29129,113185,0,0,0
29130,112262,0,0,0
29131,28031,0,0,0
29132,320102,0,0,1
29133,334273,0,0,0
29134,356015,0,0,0
29135,278900,0,0,0
29136,142528,0,0,0
29137,343014,0,0,0
29138,201017,0,0,0
29139,81030,0,0,1
29140,34007,0,0,1
29141,29662,0,0,0
29142,347446,0,0,0
29143,90668,0,0,0
29144,190403,0,0,0
29145,109015,7688,0,1
29146,234807,0,0,1
29147,157131,0,0,0
29148,94081,0,0,1
29149,135566,2329,0,0
29150,103164,0,0,0
29151,570002,0,0,0
29152,215797,0,0,0
29153,289405,0,1602,0
29154,239461,0,0,0
29155,101510,0,0,1
29156,443546,0,0,0
29157,141029,0,0,0
29158,207202,0,0,1
29159,137192,0,0,0
29160,222989,0,0,0
29161,36325,0,0,0
29162,73394,0,0,0
29163,249046,0,0,0
29164,100653,0,0,0
29165,1125613,0,0,0
29166,101352,0,0,1
29167,340476,0,0,0
29168,192711,0,0,0
29169,273362,0,0,1
29170,100451,7688,0,1
29171,85399,0,0,0
29172,168191,0,0,1
29173,153475,0,0,0
29174,196773,0,0,1
29175,180138,0,0,0
29176,48347,0,0,0
29177,175071,15024,0,1
29178,129476,0,0,0
29179,181772,0,0,0
29180,284317,0,0,0
29181,237305,0,0,0
29182,111321,0,0,0
29183,278476,0,0,1
29184,39060,0,0,1
29185,205262,0,0,0
29186,198000,0,0,1
29187,397962,0,0,0
29188,178370,0,0,1
29189,121253,0,2472,1
29190,56072,0,0,0
29191,176756,0,0,0
29192,60374,0,0,0
29193,165681,0,0,1
29194,287037,0,0,0
29195,55568,0,0,0
29196,155509,0,0,0
29197,201178,0,0,0
29198,37250,0,1651,0
29199,314149,0,1740,0
29200,264593,0,0,0
29201,159589,0,0,0
29202,454915,0,0,0
29203,285131,0,0,0
29204,150057,0,0,0
29205,55390,0,0,0
29206,314894,0,0,0
29207,184948,0,0,0
29208,124483,0,0,0
29209,97986,0,0,0
29210,210562,0,0,0
29211,233280,0,0,0
29212,164300,0,0,0
29213,227489,0,0,0
29214,263773,0,0,1
29215,96459,0,0,0
29216,116608,0,0,0
29217,180007,0,0,0
29218,305466,0,0,0
29219,238917,0,0,0
29220,129784,0,0,0
29221,367390,0,0,0
29222,235691,0,0,0
29223,166425,0,0,0
29224,160369,0,0,0
29225,206298,0,0,0
29226,183523,0,0,0
29227,217342,0,0,0
29228,141858,0,0,0
29229,213296,0,0,1
29230,201682,0,0,0
29231,178312,7298,0,1
29232,269723,0,0,0
29233,200593,0,0,0
29234,32616,0,0,0
29235,259510,5013,0,0
29236,271828,0,0,0
29237,78104,7298,0,1
29238,113703,0,0,0
29239,187802,0,0,0
29240,440706,0,0,1
29241,191834,0,0,0
29242,149184,0,1977,1
29243,315998,0,0,0
29244,159589,7688,0,1
29245,60313,0,0,0
29246,32855,0,0,0
29247,142326,0,0,0
29248,201965,0,0,0
29249,172333,7688,0,1
29250,206541,0,0,1
29251,177828,0,0,0
29252,303440,0,0,1
29253,89991,0,0,0
29254,186009,0,0,1
29255,170988,0,0,0
29256,180239,7688,0,1
29257,213654,0,0,0
29258,32316,0,0,0
29259,150371,0,0,0
29260,387871,0,0,0
29261,314649,0,0,0
29262,240255,0,0,1
29263,206339,0,0,0
29264,230168,0,0,0
29265,171424,7298,0,1
29266,148581,0,0,1
29267,89705,0,0,1
29268,248406,0,0,0
29269,72594,0,0,1
29270,137537,0,0,0
29271,225065,0,0,0
29272,217274,0,0,0
29273,69151,0,0,0
29274,81107,0,0,1
29275,205852,0,0,1
29276,201117,0,0,0
29277,397307,0,0,0
29278,115422,0,0,0
29279,114994,0,0,0
29280,39815,0,0,0
29281,151584,0,0,0
29282,164938,0,0,0
29283,179896,3137,0,0
29284,253841,0,0,0
29285,177955,2176,0,0
29286,113323,20051,0,1
29287,320305,0,0,0
29288,229287,0,0,0
29289,100790,0,0,0
29291,171419,0,0,0
29292,202226,0,0,1
29293,308087,0,1977,1
29294,220124,0,0,0
29295,31703,0,0,0
29296,153908,0,0,0
29297,180599,15024,0,1
29298,252046,0,0,0
29299,160062,0,0,0
29300,148443,0,0,0
29301,91733,3325,0,0
29302,176634,0,0,0
29303,74949,0,0,0
29304,165484,0,0,1
29305,44738,0,0,0
29306,130040,0,0,0
29307,234537,0,0,0
29308,179016,0,0,0
29309,335421,0,0,0
29310,312678,0,0,0
29311,313786,0,0,0
29312,198751,0,0,0
29313,131519,0,0,0
29314,285060,0,0,1
29315,189765,0,0,0
29316,130905,0,0,0
29317,146325,0,0,1
29318,102821,0,0,0
29319,137876,0,0,0
29320,388998,13550,0,1
29321,82910,0,0,0
29322,309122,0,0,0
29323,532845,0,0,1
29325,98882,0,0,0
29326,133515,0,0,0
29327,55215,0,0,0
29328,176357,0,0,0
29329,185836,0,0,1
29330,54152,0,0,0
29331,212437,0,0,0
29332,224566,0,0,0
29333,200040,0,0,0
29334,41526,0,0,0
29335,89598,0,0,0
29336,323811,0,0,0
29337,30824,0,0,0
29338,181096,0,0,0
29339,217953,0,0,0
29340,222635,0,0,0
29341,121942,0,0,0
29342,346871,4787,0,1
29343,184889,0,0,0
29344,101709,0,0,0
29345,125010,0,0,0
29346,53135,0,0,0
29347,498328,0,0,0
29348,604380,0,0,0
29349,174327,0,0,0
29350,357283,0,0,0
29351,280728,0,0,0
29352,185039,9386,0,1
29353,251240,0,0,1
29354,143046,0,0,0
29355,210541,0,0,0
29356,172364,0,0,0
29357,138611,7688,0,1
29358,176227,0,0,1
29359,139647,0,0,1
29360,174461,0,0,0
29361,123345,0,0,0
29362,164427,0,0,0
29364,192779,15024,0,1
29365,163434,0,0,0
29366,264055,0,0,0
29367,336215,0,0,0
29368,78307,0,0,0
29369,233059,0,0,0
29370,91433,0,0,0
29371,157525,0,0,0
29372,86065,0,0,0
29373,22831,0,0,0
29374,180181,0,0,0
29375,212617,0,0,0
29376,125905,0,0,0
29377,336793,0,0,0
29378,314649,0,0,0
29379,283969,0,0,0
29380,35595,0,0,0
29381,410240,0,0,0
29382,178120,0,0,0
29383,294400,0,0,0
29384,65353,3325,0,0
29385,189719,0,0,1
29386,23438,0,0,0
29387,178037,0,0,0
29388,109815,0,0,0
29389,197860,0,0,0
29390,271933,0,0,0
29391,141663,0,0,0
29392,199609,0,0,0
29393,92215,0,0,1
29394,93449,0,0,0
29395,235393,0,0,0
29396,151864,0,0,0
29397,189277,0,0,0
29398,204577,0,1902,1
29399,344572,0,0,1
29400,265356,0,0,0
29401,166880,0,0,0
29402,188650,0,0,1
29403,213249,0,0,0
29404,112627,0,0,0
29405,125120,0,0,0
29406,60409,0,0,0
29407,243190,8614,0,1
29408,583755,0,0,1
29409,68089,0,0,0
29410,306646,0,0,1
29411,186573,0,0,0
29412,279580,10520,0,1
29413,437909,0,0,0
29414,420691,0,0,0
29415,94193,0,0,0
29416,154076,7688,0,1
29417,145879,0,0,0
29418,208946,0,0,0
29419,231826,0,0,0
29420,178587,0,0,0
29421,213208,0,0,0
29422,139770,0,0,1
29423,153869,0,0,0
29424,88676,0,0,0
29425,151089,0,0,0
29426,138621,0,0,0
29427,30457,15024,0,1
29428,213349,0,0,0
29429,192776,0,0,0
29430,192884,0,0,0
29431,103024,0,0,1
29432,510072,0,0,1
29433,178615,0,0,0
29434,249956,0,0,0
29435,177705,0,0,1
29436,121124,0,0,1
29437,25837,0,0,0
29438,557349,0,0,0
29439,89735,0,1504,0
29440,222548,0,0,0
29441,47314,0,1902,1
29442,316359,0,0,0
29443,200089,0,0,0
29444,271795,0,0,0
29446,196508,0,0,0
29447,189933,0,0,0
29448,501172,0,419,0
29449,361497,0,0,0
29450,150175,0,0,0
29451,155106,0,0,0
29452,62272,0,0,0
29453,189916,0,0,0
29454,324011,0,0,0
29455,105803,0,0,1
29456,53588,0,0,0
29457,107998,0,0,0
29458,340567,0,0,0
29459,167777,0,0,0
29460,228860,0,1887,1
29461,40666,0,0,1
29462,277488,3103,0,1
29463,195897,0,0,0
29464,242984,0,0,0
29465,236497,0,0,0
29466,312634,0,0,0
29467,59829,0,0,0
29468,24292,0,0,1
29469,180407,0,0,0
29470,121238,0,0,0
29471,281982,0,0,1
29472,348739,0,0,1
29473,194189,0,0,0
29474,329130,0,0,0
29475,205939,2202,0,0
29476,62165,0,0,0
29477,224361,0,0,0
29478,34722,0,0,0
29479,175972,0,0,0
29480,359428,0,0,0
29481,138504,0,0,0
29482,268952,0,0,0
29483,257978,0,0,0
29484,118799,0,0,0
29485,78356,0,0,0
29486,609789,0,0,0
29487,123157,0,0,0
29488,84197,0,0,0
29489,162312,0,0,0
29490,138441,0,0,0
29491,239753,0,2057,0
29492,262158,0,0,0
29493,133373,0,0,0
29494,57916,0,0,0
29495,142897,0,0,0
29496,161016,0,0,0
29497,227491,0,0,0
29498,306790,0,0,0
29499,33831,0,0,0
29500,188972,0,0,0
29501,313546,0,0,0
29502,220585,0,0,1
29503,476599,0,0,0
29504,163665,0,0,0
29505,306646,0,0,1
29506,206470,0,0,0
29507,169583,0,0,0
29508,127085,0,0,0
29510,111387,0,0,0
29511,102318,0,1887,1
29512,213692,0,0,0
29513,163665,0,0,0
29514,30529,0,0,0
29515,290226,0,0,0
29516,182136,0,0,0
29517,73266,0,0,0
29518,60412,0,0,0
29519,187891,0,0,0
29520,194304,0,0,0
29521,160910,0,0,0
29522,148300,0,0,0
29523,165743,0,0,1
29524,123174,0,0,1
29525,184018,0,0,0
29526,188069,0,0,1
29527,138852,7298,0,1
29528,78529,0,0,0
29529,164441,0,0,0
29530,199419,0,0,0
29531,181342,0,0,0
29532,173382,0,0,0
29533,184924,0,1719,0
29534,215384,0,0,0
29535,424094,0,0,0
29536,212120,0,0,1
29537,185764,0,0,0
29538,133969,0,0,0
29539,32616,0,0,0
29540,149210,0,0,0
29541,161210,0,0,0
29542,285621,0,0,1
29543,282069,0,0,0
