Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,Rented Bike Count
1,25.0,57,0.9,2000,15.8,0.0,0.0,0.0,False,True,False,True,True,848.5038138065045
2,24.5,59,0.3,2000,15.9,0.0,0.0,0.0,False,True,False,True,True,613.3651007337068
3,24.0,59,0.6,2000,15.4,0.0,0.0,0.0,False,True,False,True,True,456.24270647682283
4,23.6,61,0.3,2000,15.6,0.0,0.0,0.0,False,True,False,True,True,295.19137199129455
5,23.4,63,0.3,2000,15.9,0.0,0.0,0.0,False,True,False,True,True,238.93070803215437
6,23.1,64,0.6,2000,15.9,0.0,0.0,0.0,False,True,False,True,True,248.31433714706372
7,23.3,64,1.0,2000,16.0,0.1,0.0,0.0,False,True,False,True,True,415.92367506970635
8,24.4,58,0.8,2000,15.5,0.45,0.0,0.0,False,True,False,True,True,589.0340286093588
9,26.3,50,0.7,1980,15.0,1.28,0.0,0.0,False,True,False,True,True,610.1083985934679
10,27.3,49,0.9,1968,15.6,1.17,0.0,0.0,False,True,False,True,True,718.9940197723653
11,28.4,43,1.0,1914,14.6,1.52,0.0,0.0,False,True,False,True,True,797.7259845248261
12,30.9,37,1.8,1858,14.5,2.98,0.0,0.0,False,True,False,True,True,955.3543437780013
13,32.4,33,2.7,1893,14.0,3.1,0.0,0.0,False,True,False,True,True,937.0812396849915
14,33.4,31,1.2,1962,13.9,2.73,0.0,0.0,False,True,False,True,True,933.0034946628466
15,33.8,31,1.6,2000,14.3,2.45,0.0,0.0,False,True,False,True,True,1182.8299121020855
16,33.3,32,2.4,2000,14.3,1.98,0.0,0.0,False,True,False,True,True,1398.6589429268097
17,32.7,33,2.5,1994,14.3,1.18,0.0,0.0,False,True,False,True,True,1726.9932400026469
18,32.3,41,1.9,2000,17.3,0.62,0.0,0.0,False,True,False,True,True,1957.665739921802
19,29.7,55,2.5,2000,19.6,0.23,0.0,0.0,False,True,False,True,True,2218.860145483931
20,28.5,58,1.4,2000,19.4,0.0,0.0,0.0,False,True,False,True,True,2009.8367746005358
21,27.9,61,0.7,2000,19.6,0.0,0.0,0.0,False,True,False,True,True,1801.1294514897174
22,27.7,62,0.6,2000,19.7,0.0,0.0,0.0,False,True,False,True,True,1512.4537232744062
23,27.5,60,0.3,2000,19.0,0.0,0.0,0.0,False,True,False,True,True,1038.5367168873695
0,27.0,62,0.6,2000,19.0,0.0,0.0,0.0,False,True,False,True,True,864.7242650543741
1,26.6,64,0.2,2000,19.2,0.0,0.0,0.0,False,True,False,True,True,516.8386477184177
2,26.3,65,0.3,2000,19.1,0.0,0.0,0.0,False,True,False,True,True,344.21389485587656
3,26.1,65,0.6,2000,18.9,0.0,0.0,0.0,False,True,False,True,True,302.30355174619456
4,26.2,65,1.1,1542,19.0,0.0,0.0,0.0,False,True,False,True,True,209.3041767559677
5,25.7,68,0.8,1395,19.3,0.0,0.0,0.0,False,True,False,True,True,295.06854624670564
6,25.3,67,1.5,1450,18.7,0.0,0.0,0.0,False,True,False,True,True,636.5930934679056
7,25.4,60,1.4,1879,17.0,0.16,0.0,0.0,False,True,False,True,True,1306.8888942984377
8,26.6,54,1.1,1739,16.5,0.75,0.0,0.0,False,True,False,True,True,1882.0354706593362
9,27.5,54,1.0,1993,17.3,0.81,0.0,0.0,False,True,False,True,True,956.4279925853399
10,29.3,49,2.0,1875,17.4,1.65,0.0,0.0,False,True,False,True,True,707.8166605550767
11,31.2,45,1.9,1810,17.8,2.72,0.0,0.0,False,True,False,True,True,747.1082588377768
12,31.7,45,2.5,1814,18.3,1.96,0.0,0.0,False,True,False,True,True,800.8534379134933
13,31.6,46,2.7,1864,18.5,1.77,0.0,0.0,False,True,False,True,True,800.5285247336355
14,32.1,45,2.8,1966,18.6,1.51,0.0,0.0,False,True,False,True,True,846.9217044849358
15,32.9,45,1.9,1877,19.3,1.84,0.0,0.0,False,True,False,True,True,1028.3677402183657
16,32.3,45,2.8,1928,18.8,0.98,0.0,0.0,False,True,False,True,True,1190.1984517679077
17,32.1,44,2.6,1731,18.3,0.6,0.0,0.0,False,True,False,True,True,1735.5551403472298
18,31.6,47,2.1,1867,18.9,0.26,0.0,0.0,False,True,False,True,True,2601.8605543117455
19,30.8,55,1.9,1170,20.7,0.06,0.0,0.0,False,True,False,True,True,2189.6373525634176
20,29.8,61,3.4,1525,21.4,0.0,0.0,0.0,False,True,False,True,True,1996.7926092777266
21,29.3,63,3.1,1677,21.5,0.0,0.0,0.0,False,True,False,True,True,1971.9280082982507
22,29.0,63,4.2,1776,21.2,0.0,0.0,0.0,False,True,False,True,True,1624.0306242419417
23,28.5,62,4.9,1882,20.5,0.0,0.0,0.0,False,True,False,True,True,1280.0910133651676
0,28.3,59,3.7,1945,19.5,0.0,0.0,0.0,False,True,False,True,True,858.0234435440735
1,28.0,61,3.9,1890,19.7,0.0,0.0,0.0,False,True,False,True,True,709.6027739636913
2,27.6,60,4.3,1854,19.1,0.0,0.0,0.0,False,True,False,True,True,411.51775837492863
3,26.8,62,4.5,1742,18.9,0.0,0.1,0.0,False,True,False,True,True,196.10187689943353
4,25.3,70,6.9,925,19.4,0.0,0.4,0.0,False,True,False,True,True,123.9712456497354
5,23.8,86,3.6,420,21.3,0.0,1.0,0.0,False,True,False,True,True,39.94153387368567
6,23.8,89,3.3,882,21.8,0.0,1.5,0.0,False,True,False,True,True,103.87295932136833
7,23.4,94,2.4,1773,22.3,0.02,2.0,0.0,False,True,False,True,True,604.578590442697
8,24.0,84,3.5,1975,21.1,0.47,0.0,0.0,False,True,False,True,True,1569.7771897970817
9,24.4,82,3.0,1847,21.1,0.6,0.0,0.0,False,True,False,True,True,875.7520308615129
10,24.8,82,3.2,1732,21.5,0.34,0.0,0.0,False,True,False,True,True,389.4910551450669
11,24.7,85,2.3,1438,22.0,0.27,0.0,0.0,False,True,False,True,True,723.1206632090889
12,25.7,74,3.4,1951,20.7,1.16,0.0,0.0,False,True,False,True,True,832.1471897047905
13,27.1,66,2.6,1895,20.1,1.54,0.0,0.0,False,True,False,True,True,781.439773144959
14,28.5,58,2.6,1965,19.4,1.93,0.0,0.0,False,True,False,True,True,771.3317534571987
15,29.5,57,2.0,2000,20.0,2.1,0.0,0.0,False,True,False,True,True,976.9637341498375
16,30.4,53,2.0,1990,19.7,1.82,0.0,0.0,False,True,False,True,True,1156.8930734884266
17,30.8,52,2.3,1953,19.8,1.49,0.0,0.0,False,True,False,True,True,1666.5839082828845
18,30.3,56,1.7,2000,20.5,0.8,0.0,0.0,False,True,False,True,True,2872.51168851736
19,29.2,62,1.7,2000,21.1,0.31,0.0,0.0,False,True,False,True,True,2320.1990307450023
20,27.7,69,1.6,1992,21.4,0.01,0.0,0.0,False,True,False,True,True,2154.704809382557
21,26.8,72,0.4,1985,21.3,0.0,0.0,0.0,False,True,False,True,True,2047.693489009153
22,26.1,76,1.2,1867,21.5,0.0,0.0,0.0,False,True,False,True,True,1824.3054729687285
23,25.6,75,0.1,1892,20.8,0.0,0.0,0.0,False,True,False,True,True,1279.7120333736227
0,25.1,79,0.5,1891,21.1,0.0,0.0,0.0,False,True,False,True,True,1047.2817908975621
1,24.6,79,0.6,1884,20.7,0.0,0.0,0.0,False,True,False,True,True,767.6550357873473
2,24.2,79,0.6,1882,20.3,0.0,0.0,0.0,False,True,False,True,True,516.4836575513937
3,24.1,80,0.8,1920,20.4,0.0,0.0,0.0,False,True,False,True,True,344.5447925001956
4,23.6,81,0.8,1943,20.1,0.0,0.0,0.0,False,True,False,True,True,184.14016782924514
5,23.4,82,0.4,2000,20.1,0.0,0.0,0.0,False,True,False,True,True,285.33426366880866
6,23.7,78,0.3,2000,19.6,0.0,0.0,0.0,False,True,False,True,True,650.3669983499876
7,24.3,74,0.6,1999,19.3,0.1,0.0,0.0,False,True,False,True,True,1324.676172680004
8,25.7,66,0.9,1976,18.8,0.64,0.0,0.0,False,True,False,True,True,1991.0242384535904
9,28.0,56,1.5,1982,18.3,1.57,0.0,0.0,False,True,False,True,True,1017.4404621035247
10,30.2,52,1.4,1923,19.2,2.13,0.0,0.0,False,True,False,True,True,686.0585352079951
11,32.1,49,1.6,1874,20.0,2.63,0.0,0.0,False,True,False,True,True,751.0448890282928
12,33.9,45,1.4,1923,20.2,2.95,0.0,0.0,False,True,False,True,True,746.2843977796995
13,35.3,41,2.1,1925,20.0,3.1,0.0,0.0,False,True,False,True,True,703.7488052860625
14,36.2,36,1.5,1985,18.7,2.87,0.0,0.0,False,True,False,True,True,849.6534749015663
15,36.8,36,1.0,2000,19.2,2.46,0.0,0.0,False,True,False,True,True,808.5249102248375
16,37.4,35,1.3,2000,19.3,2.0,0.0,0.0,False,True,False,True,True,949.341583143604
17,36.4,39,1.2,2000,20.2,1.15,0.0,0.0,False,True,False,True,True,1518.6867820319565
18,35.4,40,1.0,2000,19.7,0.34,0.0,0.0,False,True,False,True,True,2461.01314770625
19,35.2,41,0.5,2000,19.9,0.31,0.0,0.0,False,True,False,True,True,2079.4124461921338
20,33.2,51,1.0,2000,21.6,0.02,0.0,0.0,False,True,False,True,True,1877.2025821443015
21,33.1,46,2.7,2000,19.9,0.0,0.0,0.0,False,True,False,True,True,1757.1760121195853
22,32.1,47,2.0,2000,19.3,0.0,0.0,0.0,False,True,False,True,True,1492.0818962774736
23,31.2,50,1.8,2000,19.5,0.0,0.0,0.0,False,True,False,True,True,1068.6515960527527
0,30.7,52,1.3,2000,19.7,0.0,0.0,0.0,False,True,False,True,True,936.9719823351551
1,30.1,54,0.8,2000,19.7,0.0,0.0,0.0,False,True,False,True,True,781.2739068081435
2,29.8,53,1.4,2000,19.1,0.0,0.0,0.0,False,True,False,True,True,475.46907619786856
3,29.7,52,1.4,2000,18.7,0.0,0.0,0.0,False,True,False,True,True,326.0335135254356
4,29.3,54,1.0,2000,19.0,0.0,0.0,0.0,False,True,False,True,True,212.83555828780936
5,28.5,57,0.9,2000,19.1,0.0,0.1,0.0,False,True,False,True,True,242.6416955640002
6,28.3,55,1.5,2000,18.3,0.0,0.0,0.0,False,True,False,True,True,484.0557183712085
7,28.3,55,1.1,2000,18.3,0.03,0.0,0.0,False,True,False,True,True,645.7778285014717
8,28.1,58,1.3,2000,19.0,0.14,0.0,0.0,False,True,False,True,True,1651.5267586862628
9,29.3,54,1.5,2000,19.0,0.82,0.0,0.0,False,True,False,True,True,910.2356187523142
10,30.2,52,1.8,2000,19.2,0.93,0.0,0.0,False,True,False,True,True,542.6492565953749
11,29.9,57,1.7,1992,20.4,0.88,0.1,0.0,False,True,False,True,True,704.9415581029185
12,31.9,49,1.9,2000,19.8,1.85,0.0,0.0,False,True,False,True,True,805.0842091166185
13,31.0,53,1.9,2000,20.2,0.79,0.0,0.0,False,True,False,True,True,625.1001554014181
14,30.5,59,2.0,2000,21.5,0.84,0.1,0.0,False,True,False,True,True,734.4635463970488
15,32.0,53,2.1,1992,21.2,1.57,0.0,0.0,False,True,False,True,True,872.4259981701624
16,31.7,56,1.9,2000,21.8,0.92,0.0,0.0,False,True,False,True,True,955.53453378926
17,30.8,59,2.2,2000,21.8,0.41,0.0,0.0,False,True,False,True,True,1251.0803094575206
18,30.6,55,2.3,2000,20.5,0.11,0.0,0.0,False,True,False,True,True,1476.2359342864854
19,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,False,True,False,True,True,584.3301194076214
20,29.2,62,2.1,1952,21.1,0.0,0.1,0.0,False,True,False,True,True,323.36414991567557
21,27.8,72,2.0,2000,22.2,0.0,0.1,0.0,False,True,False,True,True,142.61142199248494
22,26.6,84,1.7,1815,23.6,0.0,1.5,0.0,False,True,False,True,True,198.3858037316357
23,26.1,84,1.9,1801,23.1,0.0,0.5,0.0,False,True,False,True,True,262.9197815921772
0,25.7,83,2.0,2000,22.5,0.0,0.5,0.0,False,True,False,True,True,252.17229362682946
1,25.7,80,2.0,2000,21.9,0.0,0.2,0.0,False,True,False,True,True,248.89156516874374
2,25.4,85,2.0,1453,22.6,0.0,0.8,0.0,False,True,False,True,True,82.2131492958107
3,24.8,87,2.2,1286,22.4,0.0,1.0,0.0,False,True,False,True,True,16.13327387624321
4,24.5,88,2.0,1433,22.3,0.0,1.0,0.0,False,True,False,True,True,57.17096648742887
5,24.6,88,1.5,1967,22.4,0.0,0.5,0.0,False,True,False,True,True,69.34732462045449
6,24.9,88,1.1,2000,22.7,0.0,0.5,0.0,False,True,False,True,True,110.37530409964076
7,24.2,88,2.3,2000,22.0,0.05,0.0,0.0,False,True,False,True,True,399.87731717076963
8,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,False,True,False,True,True,526.7181272932504
9,24.8,85,1.7,2000,22.0,0.32,0.0,0.0,False,True,False,True,True,462.56508625905394
10,26.0,77,2.2,2000,21.6,0.61,0.0,0.0,False,True,False,True,True,256.8845264128318
11,26.2,76,2.6,1995,21.6,0.88,0.0,0.0,False,True,False,True,True,441.09868405484104
12,25.8,81,3.2,1828,22.2,0.8,0.0,0.0,False,True,False,True,True,358.7677583248295
13,25.8,78,2.8,2000,21.6,0.95,0.0,0.0,False,True,False,True,True,232.53985299820192
14,24.4,93,2.9,250,23.1,0.26,1.5,0.0,False,True,False,True,True,180.382015877548
15,24.0,94,3.1,1188,22.9,0.41,0.5,0.0,False,True,False,True,True,358.7599437168217
16,24.6,85,2.7,1973,21.9,0.55,0.0,0.0,False,True,False,True,True,465.64612794597764
17,24.1,89,1.9,2000,22.1,0.58,0.0,0.0,False,True,False,True,True,376.74825897971215
18,23.8,95,2.7,1938,22.9,0.11,1.5,0.0,False,True,False,True,True,904.2069603878775
19,23.6,86,3.0,1275,21.1,0.04,0.0,0.0,False,True,False,True,True,964.2626677769858
20,23.5,81,3.5,2000,20.0,0.0,0.0,0.0,False,True,False,True,True,1178.8166770973767
21,23.5,79,3.6,2000,19.6,0.0,0.0,0.0,False,True,False,True,True,1343.117083344462
22,23.5,79,2.9,1860,19.6,0.0,0.0,0.0,False,True,False,True,True,1199.3473285999864
23,23.4,79,2.7,1990,19.5,0.0,0.0,0.0,False,True,False,True,True,1093.8830015298927
0,23.2,81,2.4,1976,19.7,0.0,0.0,0.0,False,True,False,True,True,965.8830267757133
1,23.0,82,2.1,1922,19.7,0.0,0.0,0.0,False,True,False,True,True,891.8691506722931
2,22.9,82,2.1,1829,19.6,0.0,0.0,0.0,False,True,False,True,True,722.1733694036103
3,23.1,80,2.0,1849,19.4,0.0,0.0,0.0,False,True,False,True,True,452.82951986690495
4,23.2,79,1.8,1941,19.3,0.0,0.0,0.0,False,True,False,True,True,247.8292752663478
5,23.3,79,1.7,1592,19.4,0.0,0.0,0.0,False,True,False,True,True,242.68989443813376
6,23.5,79,2.0,1439,19.6,0.0,0.0,0.0,False,True,False,True,True,329.75706148647686
7,23.7,76,1.9,1281,19.2,0.08,0.0,0.0,False,True,False,True,True,468.0644915066096
8,24.1,78,2.0,1133,20.0,0.34,0.0,0.0,False,True,False,True,True,679.5786807068076
9,25.3,72,2.4,1220,19.8,1.08,0.0,0.0,False,True,False,True,True,855.5969157382082
10,26.3,67,3.2,1673,19.6,1.48,0.0,0.0,False,True,False,True,True,873.8490555029347
11,28.0,57,3.3,1827,18.6,2.71,0.0,0.0,False,True,False,True,True,908.6121657574204
12,27.9,55,2.9,1922,18.0,1.49,0.0,0.0,False,True,False,True,True,1033.3308334816825
13,28.6,54,2.9,1925,18.3,1.85,0.0,0.0,False,True,False,True,True,1204.4965758358846
14,29.2,52,3.1,1735,18.3,2.68,0.0,0.0,False,True,False,True,True,1303.008375371427
15,28.1,53,4.5,1953,17.6,1.6,0.0,0.0,False,True,False,True,True,1520.4395801631977
16,27.2,58,3.7,1987,18.2,0.99,0.0,0.0,False,True,False,True,True,1574.243636800729
17,26.9,60,2.8,2000,18.4,0.77,0.0,0.0,False,True,False,True,True,1813.4374131736924
18,27.1,56,3.0,1987,17.5,0.87,0.0,0.0,False,True,False,True,True,2053.735761568286
19,25.8,62,3.3,2000,17.9,0.27,0.0,0.0,False,True,False,True,True,2091.401997700245
20,24.6,65,2.9,2000,17.5,0.0,0.0,0.0,False,True,False,True,True,2065.627645968232
21,23.9,71,2.3,2000,18.3,0.0,0.0,0.0,False,True,False,True,True,1921.9530452780716
22,23.4,75,1.6,2000,18.7,0.0,0.0,0.0,False,True,False,True,True,1696.7254641311054
23,22.9,78,1.4,2000,18.8,0.0,0.0,0.0,False,True,False,True,True,1272.5655358319755
0,22.8,78,1.5,2000,18.7,0.0,0.0,0.0,False,True,False,True,True,1115.2192077049126
1,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,False,True,False,True,True,725.8022693519515
2,22.1,84,0.6,2000,19.2,0.0,0.0,0.0,False,True,False,True,True,604.3598713799832
3,21.6,85,0.1,1982,18.9,0.0,0.0,0.0,False,True,False,True,True,415.47900433720696
4,21.2,86,0.5,1724,18.7,0.0,0.0,0.0,False,True,False,True,True,246.6131008678733
5,20.7,88,0.6,1100,18.6,0.0,0.0,0.0,False,True,False,True,True,178.93249522955196
6,20.4,88,0.6,1064,18.3,0.0,0.0,0.0,False,True,False,True,True,259.2970590293549
7,20.7,85,0.5,1052,18.0,0.11,0.0,0.0,False,True,False,True,True,398.02275220343336
8,22.1,74,1.0,1479,17.2,0.77,0.0,0.0,False,True,False,True,True,504.73587396532884
9,24.2,64,1.2,1985,16.9,1.48,0.0,0.0,False,True,False,True,True,720.8635189942255
10,26.3,53,1.6,2000,15.9,2.19,0.0,0.0,False,True,False,True,True,636.3874350916456
11,28.0,46,1.7,1990,15.2,2.73,0.0,0.0,False,True,False,True,True,820.0806363121629
12,28.9,42,2.0,1975,14.6,2.5,0.0,0.0,False,True,False,True,True,1095.2886226442395
13,27.8,54,3.5,2000,17.6,1.15,0.0,0.0,False,True,False,True,True,628.0387356529926
14,25.8,69,3.6,1309,19.6,0.56,0.1,0.0,False,True,False,True,True,392.2951392138984
15,24.3,64,1.8,1931,17.0,0.59,0.0,0.0,False,True,False,True,True,767.1241960238527
16,23.5,56,2.3,2000,14.2,0.5,0.1,0.0,False,True,False,True,True,952.3476982529328
17,23.5,58,1.2,2000,14.7,0.52,0.0,0.0,False,True,False,True,True,1409.834931055507
18,23.4,67,0.6,2000,16.9,0.36,0.0,0.0,False,True,False,True,True,1470.200797926208
19,22.7,69,1.9,2000,16.7,0.08,0.0,0.0,False,True,False,True,True,1627.2880235759976
20,22.4,64,0.8,2000,15.2,0.0,0.0,0.0,False,True,False,True,True,1638.576441793637
21,22.5,65,1.1,2000,15.5,0.0,0.0,0.0,False,True,False,True,True,1256.0333633079779
22,21.2,81,1.0,1808,17.8,0.0,1.3,0.0,False,True,False,True,True,715.4147511739801
23,20.8,84,0.9,1078,17.9,0.0,0.5,0.0,False,True,False,True,True,315.61175648359085
0,20.5,85,1.0,2000,17.8,0.0,0.0,0.0,False,True,False,True,True,286.8812302811328
1,20.5,89,0.5,235,18.6,0.0,1.5,0.0,False,True,False,True,True,93.1200250395434
2,20.3,97,0.7,315,19.8,0.0,1.0,0.0,False,True,False,True,True,21.48114378682244
3,20.3,97,0.4,200,19.8,0.0,1.5,0.0,False,True,False,True,True,26.00465011075294
4,20.5,97,0.1,257,20.0,0.0,3.5,0.0,False,True,False,True,True,14.720428435068595
5,20.5,97,0.4,384,20.0,0.0,3.0,0.0,False,True,False,True,True,0.0
6,20.6,98,0.7,626,20.2,0.0,1.0,0.0,False,True,False,True,True,41.5723326617426
7,20.8,98,0.5,299,20.4,0.02,2.0,0.0,False,True,False,True,True,122.32100659830728
8,21.3,97,1.3,1029,20.7,0.17,0.5,0.0,False,True,False,True,True,289.0499125085642
9,21.5,97,0.9,1543,20.9,0.19,0.5,0.0,False,True,False,True,True,101.09378505685746
10,21.7,97,1.0,1249,21.1,0.29,2.5,0.0,False,True,False,True,True,76.59660786809266
11,22.0,96,1.6,602,21.3,0.36,0.5,0.0,False,True,False,True,True,132.42382953621367
12,22.6,90,1.4,1963,20.8,1.02,1.0,0.0,False,True,False,True,True,154.11446352567097
13,22.9,92,1.2,459,21.5,1.09,0.5,0.0,False,True,False,True,True,127.6042679293397
14,23.3,89,1.5,1435,21.3,1.23,0.5,0.0,False,True,False,True,True,232.21178445611451
15,24.4,87,1.5,1153,22.0,1.44,0.0,0.0,False,True,False,True,True,569.8512606155463
16,24.7,85,1.2,1143,22.0,0.99,0.0,0.0,False,True,False,True,True,890.1721018365216
17,24.9,82,0.9,2000,21.6,0.67,0.0,0.0,False,True,False,True,True,1279.221465279481
18,24.8,83,0.8,1947,21.7,0.26,0.0,0.0,False,True,False,True,True,2093.992993121115
19,24.7,83,0.4,2000,21.6,0.1,0.0,0.0,False,True,False,True,True,1634.8648579555559
20,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,False,True,False,True,True,1593.448969011492
21,23.9,88,0.8,2000,21.7,0.0,0.0,0.0,False,True,False,True,True,1732.636919090597
22,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,False,True,False,True,True,1563.1301165396521
23,23.6,87,0.6,2000,21.3,0.0,0.0,0.0,False,True,False,True,True,1122.504658590799
0,23.5,88,0.6,2000,21.3,0.0,0.0,0.0,False,True,False,True,True,892.3561798831058
1,23.1,94,0.6,2000,22.0,0.0,0.0,0.0,False,True,False,True,True,587.6076647189971
2,23.2,88,0.6,2000,21.0,0.0,0.0,0.0,False,True,False,True,True,453.42531421919585
3,22.9,93,0.6,2000,21.7,0.0,0.0,0.0,False,True,False,True,True,270.2743571087276
4,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,False,True,False,True,True,222.6761823341452
5,22.5,96,0.3,1605,21.8,0.0,0.0,0.0,False,True,False,True,True,298.5740667661414
6,22.5,90,0.6,1149,20.7,0.0,0.0,0.0,False,True,False,True,True,573.6468441788846
7,22.6,88,0.8,2000,20.5,0.06,0.0,0.0,False,True,False,True,True,1136.6251549888389
8,23.4,83,0.8,1998,20.3,0.32,0.0,0.0,False,True,False,True,True,1853.973094557358
9,24.2,80,1.2,1708,20.5,0.57,0.0,0.0,False,True,False,True,True,907.6019469573962
10,25.4,75,0.7,1995,20.6,0.96,0.0,0.0,False,True,False,True,True,673.4834417255928
11,25.9,79,1.7,1900,21.9,0.9,0.0,0.0,False,True,False,True,True,381.76069921230186
12,25.2,89,1.4,340,23.2,0.32,2.0,0.0,False,True,False,True,True,55.89518331820613
13,24.6,97,0.5,765,24.0,0.1,9.5,0.0,False,True,False,True,True,52.39926218304711
14,24.9,97,0.5,766,24.3,0.36,4.0,0.0,False,True,False,True,True,92.90902268990529
15,25.2,96,0.6,1754,24.5,0.51,0.5,0.0,False,True,False,True,True,134.30092787202585
16,25.0,97,0.7,1181,24.4,0.17,2.5,0.0,False,True,False,True,True,92.16168829017421
17,24.8,96,1.8,564,24.1,0.14,2.5,0.0,False,True,False,True,True,77.115804229834
18,24.3,97,0.8,105,23.7,0.01,18.5,0.0,False,True,False,True,True,93.85702895957677
19,23.9,98,0.8,1792,23.5,0.0,7.0,0.0,False,True,False,True,True,72.45198319824394
20,23.3,97,3.3,183,22.7,0.0,15.5,0.0,False,True,False,True,True,49.57942537325215
21,22.9,98,2.1,1146,22.5,0.0,29.5,0.0,False,True,False,True,True,82.97247700096568
22,22.9,97,1.3,2000,22.3,0.0,0.5,0.0,False,True,False,True,True,78.14412660234547
23,22.8,97,1.0,600,22.2,0.0,3.5,0.0,False,True,False,True,True,14.816814730732261
0,22.7,96,0.3,2000,22.0,0.0,1.0,0.0,False,True,False,True,True,242.35824988984444
1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,False,True,False,True,True,325.678064793467
2,24.2,91,3.6,1735,22.6,0.0,0.0,0.0,False,True,False,True,True,283.91164873045193
3,24.5,87,4.3,1985,22.1,0.0,0.0,0.0,False,True,False,True,True,186.84799917320316
4,24.6,86,4.0,1968,22.0,0.0,0.0,0.0,False,True,False,True,True,88.55130245613373
5,24.6,87,3.6,1966,22.2,0.0,0.0,0.0,False,True,False,True,True,154.94406398304417
6,24.7,85,3.8,2000,22.0,0.0,0.0,0.0,False,True,False,True,True,396.0274634344165
7,25.0,85,3.0,2000,22.2,0.02,0.0,0.0,False,True,False,True,True,890.4536276773504
8,25.3,83,3.4,1982,22.1,0.14,0.0,0.0,False,True,False,True,True,1570.4388877795361
9,25.8,79,2.7,1963,21.8,0.3,0.0,0.0,False,True,False,True,True,857.1310887173304
10,26.4,78,2.7,2000,22.2,0.44,0.0,0.0,False,True,False,True,True,646.6900093483538
11,26.9,74,3.2,2000,21.8,0.45,0.0,0.0,False,True,False,True,True,648.3054287204736
12,27.4,72,4.2,1989,21.8,0.54,0.0,0.0,False,True,False,True,True,702.5779626887954
13,27.1,75,3.7,1972,22.2,0.28,0.0,0.0,False,True,False,True,True,544.6545104395515
14,26.8,77,3.5,1965,22.4,0.11,0.0,0.0,False,True,False,True,True,402.81736775990004
15,26.9,77,2.5,1937,22.5,0.26,0.0,0.0,False,True,False,True,True,593.9441819945173
16,27.0,76,3.8,1875,22.3,0.21,0.0,0.0,False,True,False,True,True,181.7719680339078
17,24.6,93,0.9,1451,23.3,0.0,1.5,0.0,False,True,False,True,True,157.58362805185905
18,23.9,96,0.2,991,23.2,0.0,1.5,0.0,False,True,False,True,True,45.11207212542941
19,23.5,97,0.3,323,22.9,0.0,6.5,0.0,False,True,False,True,True,50.027144752966066
20,23.4,98,0.6,70,23.0,0.0,21.0,0.0,False,True,False,True,True,55.109789091273925
21,23.7,98,0.6,410,23.3,0.0,5.5,0.0,False,True,False,True,True,31.12842864462045
22,24.3,97,2.1,1028,23.7,0.0,4.5,0.0,False,True,False,True,True,63.057257176015014
23,24.2,94,0.9,1808,23.1,0.0,1.0,0.0,False,True,False,True,True,196.6668803787334
0,24.7,94,2.8,1270,23.6,0.0,0.0,0.0,False,True,False,True,True,214.6320851530615
1,24.9,92,2.2,1125,23.5,0.0,0.5,0.0,False,True,False,True,True,73.12173281246513
2,24.7,96,1.0,337,24.0,0.0,6.5,0.0,False,True,False,True,True,98.67037561650663
3,24.1,97,2.5,1989,23.5,0.0,1.5,0.0,False,True,False,True,True,95.83630669714324
4,23.9,96,0.4,1797,23.2,0.0,0.0,0.0,False,True,False,True,True,91.6790349428506
5,24.0,97,0.9,1347,23.4,0.0,0.5,0.0,False,True,False,True,True,113.48487147065235
6,24.2,96,1.6,1206,23.5,0.0,0.0,0.0,False,True,False,True,True,262.88707072310353
7,24.3,96,1.4,1025,23.6,0.04,0.0,0.0,False,True,False,True,True,797.4545187174439
8,24.6,96,1.0,883,23.9,0.19,0.0,0.0,False,True,False,True,True,1299.3318737983013
9,25.0,92,1.1,782,23.6,0.39,0.0,0.0,False,True,False,True,True,868.4437221412641
10,26.1,81,1.5,860,22.5,1.05,0.0,0.0,False,True,False,True,True,572.3392575000803
11,26.2,82,2.6,834,22.8,0.59,0.0,0.0,False,True,False,True,True,683.000213103338
12,27.0,74,2.5,915,21.9,0.94,0.0,0.0,False,True,False,True,True,777.0314268445993
13,28.2,66,2.2,1006,21.2,1.81,0.0,0.0,False,True,False,True,True,778.7455487521016
14,27.5,66,2.8,989,20.5,0.76,0.0,0.0,False,True,False,True,True,780.5312594217705
15,27.2,69,3.5,963,21.0,0.95,0.0,0.0,False,True,False,True,True,976.2759092210662
16,27.6,68,2.1,1038,21.1,1.46,0.0,0.0,False,True,False,True,True,1144.6587365357711
17,26.8,73,2.6,916,21.5,0.37,0.0,0.0,False,True,False,True,True,1461.0895164229703
18,26.1,72,2.4,1066,20.6,0.19,0.0,0.0,False,True,False,True,True,1836.0633793435875
