employment_id,workclass,education,marital-status,occupation,relationship,education-num,hours-per-week
29075, Private, HS-grad, Never-married, Other-service, Unmarried,9,40
29076, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family,3,40
29077, Private, HS-grad, Never-married, Other-service, Not-in-family,9,45
29078, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,60
29079, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29080, Private, Some-college, Divorced, Exec-managerial, Not-in-family,10,38
29081, Private, Bachelors, Divorced, Exec-managerial, Not-in-family,13,45
29082, Local-gov, Some-college, Married-spouse-absent, Adm-clerical, Unmarried,10,40
29083, Private, Assoc-acdm, Never-married, Tech-support, Own-child,12,40
29084, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,66
29085, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
29086, Private, Some-college, Never-married, Transport-moving, Own-child,10,40
29087, Private, Masters, Never-married, Prof-specialty, Own-child,14,40
29088, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife,10,40
29089, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,48
29090, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,45
29091, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried,4,56
29092, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,35
29093, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband,4,50
29094, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,50
29095, ?, HS-grad, Married-civ-spouse, ?, Husband,9,40
29096, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried,13,40
29097, Private, HS-grad, Divorced, Exec-managerial, Unmarried,9,38
29098, ?, 9th, Married-civ-spouse, ?, Husband,5,2
29099, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,50
29100, Private, Some-college, Married-civ-spouse, Tech-support, Husband,10,40
29101, Private, 12th, Married-civ-spouse, Craft-repair, Husband,8,40
29102, ?, Some-college, Never-married, ?, Other-relative,10,30
29103, Private, Some-college, Never-married, Exec-managerial, Not-in-family,10,40
29104, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,55
29105, Private, Assoc-voc, Never-married, Other-service, Other-relative,11,40
29106, Private, Some-college, Separated, Machine-op-inspct, Not-in-family,10,40
29107, Private, Some-college, Never-married, Machine-op-inspct, Other-relative,10,40
29108, Private, Some-college, Never-married, Tech-support, Not-in-family,10,70
29109, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child,9,40
29110, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family,10,40
29111, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband,6,40
29112, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,50
29113, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
29114, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband,13,40
29115, Local-gov, Assoc-voc, Never-married, Protective-serv, Not-in-family,11,56
29116, Private, Some-college, Never-married, Adm-clerical, Not-in-family,10,25
29117, Private, Assoc-voc, Never-married, Exec-managerial, Own-child,11,40
29118, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,55
29119, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child,10,45
29120, ?, HS-grad, Widowed, ?, Not-in-family,9,15
29121, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband,11,40
29122, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife,10,40
29123, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
29124, Private, Some-college, Married-civ-spouse, Protective-serv, Husband,10,54
29125, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,15
29126, Private, Some-college, Never-married, Machine-op-inspct, Own-child,10,55
29127, State-gov, Some-college, Never-married, Exec-managerial, Own-child,10,20
29128, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,60
29129, ?, 11th, Never-married, ?, Own-child,7,25
29130, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,50
29131, Private, 9th, Never-married, Other-service, Own-child,5,16
29132, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband,16,50
29133, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband,13,8
29134, Private, 11th, Married-spouse-absent, Handlers-cleaners, Not-in-family,7,40
29135, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29136, Private, Some-college, Never-married, Sales, Own-child,10,20
29137, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
29138, Private, Masters, Never-married, Prof-specialty, Not-in-family,14,55
29139, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband,16,40
29140, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,70
29141, Private, Some-college, Never-married, Sales, Not-in-family,10,60
29142, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband,5,40
29143, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,40
29144, Private, Bachelors, Married-civ-spouse, Other-service, Husband,13,40
29145, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife,10,50
29146, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife,13,50
29147, Private, 11th, Never-married, Sales, Own-child,7,30
29148, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,40
29150, Private, 11th, Married-civ-spouse, Craft-repair, Husband,7,40
29151, Private, Some-college, Never-married, Sales, Own-child,10,25
29152, State-gov, Bachelors, Never-married, Tech-support, Not-in-family,13,40
29153, Private, Some-college, Never-married, Sales, Own-child,10,15
29154, Private, Masters, Never-married, Prof-specialty, Own-child,14,35
29155, Private, Bachelors, Divorced, Sales, Not-in-family,13,50
29156, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband,11,35
29157, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family,14,40
29158, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,48
29159, Without-pay, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,12
29160, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,30
29161, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,30
29162, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife,10,50
29163, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband,6,40
29164, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family,9,8
29165, Local-gov, HS-grad, Divorced, Other-service, Not-in-family,9,40
29166, Private, Some-college, Married-civ-spouse, Tech-support, Wife,10,32
29167, Private, HS-grad, Separated, Sales, Unmarried,9,35
29168, Private, Some-college, Never-married, Handlers-cleaners, Own-child,10,40
29169, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29170, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,38
29171, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family,9,40
29172, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband,13,35
29173, Private, Bachelors, Never-married, Sales, Not-in-family,13,40
29174, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband,4,30
29175, Private, HS-grad, Never-married, Sales, Not-in-family,9,50
29176, Private, Some-college, Never-married, Tech-support, Own-child,10,40
29177, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29178, ?, Bachelors, Married-civ-spouse, ?, Husband,13,6
29179, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29180, Private, Some-college, Never-married, Other-service, Own-child,10,35
29181, Private, Some-college, Never-married, Machine-op-inspct, Other-relative,10,35
29182, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,16
29183, Private, Some-college, Married-civ-spouse, Sales, Husband,10,60
29184, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,60
29185, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family,10,40
29186, Private, Some-college, Never-married, Craft-repair, Unmarried,10,38
29187, Private, HS-grad, Never-married, Adm-clerical, Other-relative,9,40
29188, Private, HS-grad, Divorced, Other-service, Unmarried,9,99
29189, Private, Bachelors, Married-spouse-absent, Sales, Unmarried,13,70
29190, Private, Masters, Divorced, Prof-specialty, Not-in-family,14,20
29191, Private, Some-college, Married-civ-spouse, Sales, Husband,10,40
29192, Private, HS-grad, Married-civ-spouse, Other-service, Own-child,9,35
29193, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29194, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband,9,40
29195, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Wife,13,50
29196, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,16
29197, Private, HS-grad, Never-married, Sales, Not-in-family,9,30
29198, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,40
29199, Private, Assoc-voc, Married-civ-spouse, Sales, Husband,11,50
29200, Private, Some-college, Never-married, Sales, Other-relative,10,40
29201, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,50
29202, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative,9,40
29203, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29204, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,40
29205, Private, Some-college, Never-married, Farming-fishing, Own-child,10,45
29206, Private, HS-grad, Never-married, Exec-managerial, Own-child,9,45
29207, ?, Assoc-voc, Divorced, ?, Not-in-family,11,48
29208, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family,13,20
29209, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband,12,68
29210, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,65
29211, Private, Assoc-acdm, Never-married, Sales, Own-child,12,37
29212, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried,13,38
29213, Private, Some-college, Never-married, Handlers-cleaners, Other-relative,10,40
29214, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife,10,40
29215, Private, 11th, Never-married, Machine-op-inspct, Not-in-family,7,40
29216, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried,9,40
29217, Private, Some-college, Never-married, Handlers-cleaners, Own-child,10,40
29218, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,40
29219, Private, HS-grad, Never-married, Craft-repair, Other-relative,9,40
29220, Private, Some-college, Never-married, Other-service, Own-child,10,40
29221, Private, Some-college, Never-married, Craft-repair, Unmarried,10,50
29222, Private, HS-grad, Never-married, Sales, Unmarried,9,40
29223, ?, Some-college, Widowed, ?, Not-in-family,10,24
29224, Self-emp-not-inc, 10th, Divorced, Farming-fishing, Unmarried,6,25
29225, Private, Some-college, Divorced, Adm-clerical, Not-in-family,10,40
29226, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,45
29227, Private, 10th, Never-married, Sales, Own-child,6,5
29228, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,72
29229, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,48
29230, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child,13,35
29231, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,65
29232, Private, HS-grad, Never-married, Exec-managerial, Not-in-family,9,40
29233, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,50
29234, Private, Bachelors, Never-married, Adm-clerical, Own-child,13,20
29235, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,30
29236, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband,13,20
29237, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,60
29238, Private, Some-college, Never-married, Sales, Other-relative,10,20
29239, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family,10,40
29240, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband,4,40
29241, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative,9,40
29242, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,50
29243, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
29244, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,50
29245, Private, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
29246, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,48
29247, Private, Bachelors, Divorced, Prof-specialty, Not-in-family,13,50
29248, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,40
29249, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
29250, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband,11,45
29251, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family,9,50
29252, Private, Bachelors, Separated, Exec-managerial, Not-in-family,13,50
29253, Private, Some-college, Never-married, Other-service, Own-child,10,11
29254, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29255, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,55
29256, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband,15,40
29257, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,40
29258, Self-emp-inc, 12th, Widowed, Exec-managerial, Not-in-family,8,40
29259, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
29260, ?, 10th, Never-married, ?, Own-child,6,30
29261, Private, Some-college, Married-civ-spouse, Sales, Husband,10,60
29262, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband,11,40
29263, Private, HS-grad, Married-civ-spouse, Other-service, Husband,9,40
29264, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband,10,91
29265, Private, Bachelors, Married-civ-spouse, Tech-support, Husband,13,45
29266, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,55
29267, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband,14,40
29268, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
29269, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband,10,55
29270, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried,13,40
29271, Private, 5th-6th, Separated, Sales, Unmarried,3,40
29272, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,50
29273, Private, 9th, Never-married, Handlers-cleaners, Own-child,5,25
29274, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife,10,80
29275, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29276, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
29277, Private, Masters, Never-married, Exec-managerial, Not-in-family,14,55
29278, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,30
29279, Private, Some-college, Separated, Other-service, Not-in-family,10,40
29280, Local-gov, 10th, Never-married, Other-service, Own-child,6,25
29281, Private, Some-college, Married-civ-spouse, Other-service, Husband,10,32
29282, Private, Some-college, Never-married, Other-service, Own-child,10,25
29283, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife,9,40
29284, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family,9,45
29285, Private, 5th-6th, Never-married, Priv-house-serv, Other-relative,3,40
29286, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
29287, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband,4,40
29288, Private, Bachelors, Never-married, Exec-managerial, Other-relative,13,25
29289, Private, HS-grad, Never-married, Prof-specialty, Not-in-family,9,40
29290, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family,12,50
29291, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried,11,40
29292, Private, Some-college, Divorced, Craft-repair, Own-child,10,44
29293, Private, Some-college, Married-civ-spouse, Tech-support, Husband,10,18
29294, Private, HS-grad, Separated, Craft-repair, Not-in-family,9,37
29295, State-gov, Some-college, Never-married, Other-service, Own-child,10,40
29296, Local-gov, Masters, Divorced, Exec-managerial, Not-in-family,14,40
29297, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,60
29298, ?, HS-grad, Never-married, ?, Own-child,9,30
29299, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,25
29300, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,60
29301, Private, Bachelors, Never-married, Tech-support, Own-child,13,40
29302, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family,12,40
29303, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family,10,40
29304, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,65
29305, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative,9,40
29306, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family,9,40
29308, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family,9,40
29309, Private, Masters, Never-married, Exec-managerial, Own-child,14,40
29310, State-gov, Masters, Never-married, Adm-clerical, Not-in-family,14,38
29311, ?, HS-grad, Divorced, ?, Other-relative,9,40
29312, Private, Bachelors, Never-married, Craft-repair, Not-in-family,13,40
29313, Private, HS-grad, Divorced, Exec-managerial, Not-in-family,9,40
29314, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
29315, State-gov, Some-college, Separated, Adm-clerical, Unmarried,10,50
29316, Private, Bachelors, Never-married, Sales, Own-child,13,40
29317, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,44
29318, Private, 12th, Married-civ-spouse, Protective-serv, Husband,8,40
29319, ?, Some-college, Never-married, ?, Own-child,10,40
29320, Private, Bachelors, Never-married, Sales, Not-in-family,13,46
29321, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,40
29322, Private, HS-grad, Divorced, Adm-clerical, Unmarried,9,35
29323, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband,2,40
29324, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband,13,50
29325, ?, Masters, Widowed, ?, Not-in-family,14,40
29326, ?, Some-college, Never-married, ?, Own-child,10,15
29327, Private, Bachelors, Never-married, Sales, Own-child,13,55
29328, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,50
29329, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband,15,40
29330, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family,10,35
29331, Private, Some-college, Widowed, Machine-op-inspct, Unmarried,10,48
29332, Private, HS-grad, Never-married, Craft-repair, Unmarried,9,40
29333, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29334, Private, Bachelors, Never-married, Craft-repair, Own-child,13,30
29335, Private, Some-college, Never-married, Adm-clerical, Unmarried,10,60
29336, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,55
29337, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family,10,40
29338, Federal-gov, Some-college, Never-married, Tech-support, Own-child,10,20
29339, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29340, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband,3,40
29341, ?, 7th-8th, Married-civ-spouse, ?, Husband,4,40
29342, Private, HS-grad, Divorced, Prof-specialty, Not-in-family,9,46
29343, Private, HS-grad, Never-married, Other-service, Own-child,9,20
29344, Federal-gov, 11th, Never-married, Other-service, Own-child,7,15
29345, Private, HS-grad, Never-married, Other-service, Own-child,9,30
29346, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family,9,40
29347, Private, 10th, Married-civ-spouse, Transport-moving, Husband,6,40
29348, Private, HS-grad, Married-civ-spouse, Other-service, Husband,9,40
29349, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,50
29350, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family,9,40
29351, Federal-gov, Some-college, Never-married, Sales, Own-child,10,32
29352, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,12
29353, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband,14,40
29354, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife,9,40
29355, Private, Bachelors, Divorced, Sales, Unmarried,13,30
29356, Private, HS-grad, Separated, Exec-managerial, Not-in-family,9,48
29357, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,55
29358, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29359, Private, Some-college, Divorced, Exec-managerial, Not-in-family,10,40
29360, ?, HS-grad, Never-married, ?, Own-child,9,5
29361, ?, HS-grad, Widowed, ?, Not-in-family,9,65
29362, Private, HS-grad, Divorced, Adm-clerical, Own-child,9,45
29363, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,60
29364, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,60
29366, Private, Bachelors, Never-married, Adm-clerical, Own-child,13,40
29367, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family,12,25
29368, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
29369, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband,11,40
29370, Private, 10th, Divorced, Prof-specialty, Unmarried,6,40
29371, Local-gov, Some-college, Divorced, Protective-serv, Not-in-family,10,48
29372, Private, HS-grad, Never-married, Transport-moving, Unmarried,9,40
29373, Private, HS-grad, Never-married, Other-service, Not-in-family,9,40
29374, Private, Masters, Divorced, Exec-managerial, Unmarried,14,40
29375, Private, Bachelors, Never-married, Other-service, Not-in-family,13,66
29376, ?, Some-college, Never-married, ?, Own-child,10,40
29377, Private, Bachelors, Never-married, Adm-clerical, Other-relative,13,40
29378, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Other-relative,9,40
29379, Private, HS-grad, Never-married, Machine-op-inspct, Own-child,9,40
29380, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,50
29381, Private, HS-grad, Never-married, Craft-repair, Own-child,9,40
29382, Private, 5th-6th, Divorced, Priv-house-serv, Not-in-family,3,15
29383, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband,9,38
29384, Private, Some-college, Divorced, Transport-moving, Own-child,10,55
29385, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,45
29386, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29387, Private, HS-grad, Never-married, Sales, Unmarried,9,40
29388, Private, Some-college, Never-married, Adm-clerical, Not-in-family,10,40
29389, Private, HS-grad, Never-married, Other-service, Not-in-family,9,40
29390, Private, HS-grad, Divorced, Adm-clerical, Not-in-family,9,40
29391, Private, HS-grad, Never-married, Other-service, Not-in-family,9,15
29392, ?, Some-college, Never-married, ?, Own-child,10,40
29393, Private, 9th, Divorced, Craft-repair, Not-in-family,5,40
29394, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,60
29395, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29396, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
29397, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried,9,40
29398, ?, Bachelors, Married-civ-spouse, ?, Husband,13,60
29399, Private, HS-grad, Divorced, Exec-managerial, Not-in-family,9,40
29400, Private, Some-college, Never-married, Sales, Other-relative,10,40
29401, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family,9,70
29402, Private, 5th-6th, Married-civ-spouse, Sales, Husband,3,40
29403, Private, Assoc-voc, Widowed, Sales, Not-in-family,11,25
29404, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
29405, Private, Some-college, Divorced, Adm-clerical, Unmarried,10,55
29406, Private, HS-grad, Never-married, Exec-managerial, Not-in-family,9,40
29407, Private, Assoc-acdm, Separated, Craft-repair, Unmarried,12,40
29408, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,40
29409, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried,9,40
29410, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband,12,50
29411, Private, HS-grad, Never-married, Transport-moving, Not-in-family,9,46
29412, Private, Bachelors, Never-married, Sales, Not-in-family,13,45
29413, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
29414, Private, 1st-4th, Married-civ-spouse, Other-service, Husband,2,40
29415, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried,9,40
29416, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband,9,50
29417, Private, Some-college, Married-civ-spouse, Sales, Husband,10,65
29418, Private, Bachelors, Never-married, Sales, Own-child,13,32
29419, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband,2,40
29420, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family,11,38
29421, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband,11,38
29422, ?, Assoc-voc, Married-civ-spouse, ?, Wife,11,20
29423, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,9,37
29424, Private, HS-grad, Never-married, Other-service, Own-child,9,35
29425, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
29426, Private, Assoc-voc, Separated, Priv-house-serv, Not-in-family,11,20
29427, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29428, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,20
29429, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,50
29430, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband,15,60
29431, Private, HS-grad, Divorced, Tech-support, Not-in-family,9,42
29432, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
29433, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband,12,40
29434, Private, Some-college, Never-married, Adm-clerical, Own-child,10,10
29435, Private, Bachelors, Divorced, Sales, Not-in-family,13,50
29436, Self-emp-inc, Prof-school, Never-married, Craft-repair, Not-in-family,15,50
29437, ?, 11th, Never-married, ?, Own-child,7,72
29438, Private, 10th, Married-civ-spouse, Transport-moving, Husband,6,40
29439, Private, HS-grad, Never-married, Craft-repair, Own-child,9,40
29440, Private, HS-grad, Divorced, Adm-clerical, Own-child,9,40
29441, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
29442, Private, Some-college, Divorced, Sales, Not-in-family,10,40
29443, Private, 1st-4th, Married-civ-spouse, Other-service, Other-relative,2,40
29444, Private, 11th, Divorced, Craft-repair, Not-in-family,7,49
29445, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative,9,60
29446, Private, Some-college, Never-married, Handlers-cleaners, Own-child,10,40
29447, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,84
29448, ?, Some-college, Married-civ-spouse, ?, Husband,10,20
29449, Private, HS-grad, Never-married, Transport-moving, Not-in-family,9,70
29450, Private, Some-college, Never-married, Adm-clerical, Own-child,10,20
29451, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband,11,40
29452, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried,9,40
29453, Private, Some-college, Married-civ-spouse, Sales, Wife,10,40
29454, Private, 9th, Never-married, Farming-fishing, Own-child,5,20
29455, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,50
29456, ?, HS-grad, Widowed, ?, Not-in-family,9,40
29457, Private, HS-grad, Divorced, Machine-op-inspct, Own-child,9,40
29458, Private, 1st-4th, Never-married, Handlers-cleaners, Not-in-family,2,55
29459, Private, 11th, Married-civ-spouse, Craft-repair, Husband,7,35
29460, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,50
29461, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband,15,55
