context_id,Date,Seasons,Holiday,Functioning Day
7285,30/09/2018,Autumn,No Holiday,No
7286,30/09/2018,Autumn,No Holiday,No
7287,30/09/2018,Autumn,No Holiday,No
7288,30/09/2018,Autumn,No Holiday,No
7289,30/09/2018,Autumn,No Holiday,No
7290,30/09/2018,Autumn,No Holiday,No
7291,30/09/2018,Autumn,No Holiday,No
7292,30/09/2018,Autumn,No Holiday,No
7293,30/09/2018,Autumn,No Holiday,No
7294,30/09/2018,Autumn,No Holiday,No
7295,30/09/2018,Autumn,No Holiday,No
7296,30/09/2018,Autumn,No Holiday,No
7297,01/10/2018,Autumn,No Holiday,Yes
7298,01/10/2018,Autumn,No Holiday,Yes
7299,01/10/2018,Autumn,No Holiday,Yes
7300,01/10/2018,Autumn,No Holiday,Yes
7301,01/10/2018,Autumn,No Holiday,Yes
7302,01/10/2018,Autumn,No Holiday,Yes
7303,01/10/2018,Autumn,No Holiday,Yes
7304,01/10/2018,Autumn,No Holiday,Yes
7305,01/10/2018,Autumn,No Holiday,Yes
7306,01/10/2018,Autumn,No Holiday,Yes
7307,01/10/2018,Autumn,No Holiday,Yes
7308,01/10/2018,Autumn,No Holiday,Yes
7309,01/10/2018,Autumn,No Holiday,Yes
7310,01/10/2018,Autumn,No Holiday,Yes
7311,01/10/2018,Autumn,No Holiday,Yes
7312,01/10/2018,Autumn,No Holiday,Yes
7313,01/10/2018,Autumn,No Holiday,Yes
7314,01/10/2018,Autumn,No Holiday,Yes
7315,01/10/2018,Autumn,No Holiday,Yes
7316,01/10/2018,Autumn,No Holiday,Yes
7317,01/10/2018,Autumn,No Holiday,Yes
7318,01/10/2018,Autumn,No Holiday,Yes
7319,01/10/2018,Autumn,No Holiday,Yes
7320,01/10/2018,Autumn,No Holiday,Yes
7321,02/10/2018,Autumn,No Holiday,No
7322,02/10/2018,Autumn,No Holiday,No
7323,02/10/2018,Autumn,No Holiday,No
7324,02/10/2018,Autumn,No Holiday,No
7325,02/10/2018,Autumn,No Holiday,No
7326,02/10/2018,Autumn,No Holiday,No
7327,02/10/2018,Autumn,No Holiday,No
7328,02/10/2018,Autumn,No Holiday,No
7329,02/10/2018,Autumn,No Holiday,No
7330,02/10/2018,Autumn,No Holiday,No
7331,02/10/2018,Autumn,No Holiday,No
7332,02/10/2018,Autumn,No Holiday,No
7333,02/10/2018,Autumn,No Holiday,No
7334,02/10/2018,Autumn,No Holiday,No
7335,02/10/2018,Autumn,No Holiday,No
7336,02/10/2018,Autumn,No Holiday,No
7337,02/10/2018,Autumn,No Holiday,No
7338,02/10/2018,Autumn,No Holiday,No
7339,02/10/2018,Autumn,No Holiday,No
7340,02/10/2018,Autumn,No Holiday,No
7341,02/10/2018,Autumn,No Holiday,No
7342,02/10/2018,Autumn,No Holiday,No
7343,02/10/2018,Autumn,No Holiday,No
7344,02/10/2018,Autumn,No Holiday,No
7345,03/10/2018,Autumn,Holiday,Yes
7346,03/10/2018,Autumn,Holiday,Yes
7347,03/10/2018,Autumn,Holiday,Yes
7348,03/10/2018,Autumn,Holiday,Yes
7349,03/10/2018,Autumn,Holiday,Yes
7350,03/10/2018,Autumn,Holiday,Yes
7351,03/10/2018,Autumn,Holiday,Yes
7352,03/10/2018,Autumn,Holiday,Yes
7353,03/10/2018,Autumn,Holiday,Yes
7354,03/10/2018,Autumn,Holiday,Yes
7355,03/10/2018,Autumn,Holiday,Yes
7356,03/10/2018,Autumn,Holiday,Yes
7357,03/10/2018,Autumn,Holiday,Yes
7358,03/10/2018,Autumn,Holiday,Yes
7359,03/10/2018,Autumn,Holiday,Yes
7360,03/10/2018,Autumn,Holiday,Yes
7361,03/10/2018,Autumn,Holiday,Yes
7362,03/10/2018,Autumn,Holiday,Yes
7363,03/10/2018,Autumn,Holiday,Yes
7364,03/10/2018,Autumn,Holiday,Yes
7365,03/10/2018,Autumn,Holiday,Yes
7366,03/10/2018,Autumn,Holiday,Yes
7367,03/10/2018,Autumn,Holiday,Yes
7368,03/10/2018,Autumn,Holiday,Yes
7369,04/10/2018,Autumn,No Holiday,No
7370,04/10/2018,Autumn,No Holiday,No
7371,04/10/2018,Autumn,No Holiday,No
7372,04/10/2018,Autumn,No Holiday,No
7373,04/10/2018,Autumn,No Holiday,No
7374,04/10/2018,Autumn,No Holiday,No
7375,04/10/2018,Autumn,No Holiday,No
7376,04/10/2018,Autumn,No Holiday,No
7377,04/10/2018,Autumn,No Holiday,No
7378,04/10/2018,Autumn,No Holiday,No
7379,04/10/2018,Autumn,No Holiday,No
7380,04/10/2018,Autumn,No Holiday,No
7381,04/10/2018,Autumn,No Holiday,No
7382,04/10/2018,Autumn,No Holiday,No
7383,04/10/2018,Autumn,No Holiday,No
7384,04/10/2018,Autumn,No Holiday,No
7385,04/10/2018,Autumn,No Holiday,No
7386,04/10/2018,Autumn,No Holiday,No
7387,04/10/2018,Autumn,No Holiday,No
7388,04/10/2018,Autumn,No Holiday,No
7389,04/10/2018,Autumn,No Holiday,No
7390,04/10/2018,Autumn,No Holiday,No
7391,04/10/2018,Autumn,No Holiday,No
7392,04/10/2018,Autumn,No Holiday,No
7393,05/10/2018,Autumn,No Holiday,Yes
7394,05/10/2018,Autumn,No Holiday,Yes
7395,05/10/2018,Autumn,No Holiday,Yes
7396,05/10/2018,Autumn,No Holiday,Yes
7397,05/10/2018,Autumn,No Holiday,Yes
7398,05/10/2018,Autumn,No Holiday,Yes
7399,05/10/2018,Autumn,No Holiday,Yes
7400,05/10/2018,Autumn,No Holiday,Yes
7401,05/10/2018,Autumn,No Holiday,Yes
7402,05/10/2018,Autumn,No Holiday,Yes
7403,05/10/2018,Autumn,No Holiday,Yes
7404,05/10/2018,Autumn,No Holiday,Yes
7405,05/10/2018,Autumn,No Holiday,Yes
7406,05/10/2018,Autumn,No Holiday,Yes
7407,05/10/2018,Autumn,No Holiday,Yes
7408,05/10/2018,Autumn,No Holiday,Yes
7409,05/10/2018,Autumn,No Holiday,Yes
7410,05/10/2018,Autumn,No Holiday,Yes
7411,05/10/2018,Autumn,No Holiday,Yes
7412,05/10/2018,Autumn,No Holiday,Yes
7413,05/10/2018,Autumn,No Holiday,Yes
7414,05/10/2018,Autumn,No Holiday,Yes
7415,05/10/2018,Autumn,No Holiday,Yes
7416,05/10/2018,Autumn,No Holiday,Yes
7417,06/10/2018,Autumn,No Holiday,No
7418,06/10/2018,Autumn,No Holiday,No
7419,06/10/2018,Autumn,No Holiday,No
7420,06/10/2018,Autumn,No Holiday,No
7421,06/10/2018,Autumn,No Holiday,No
7422,06/10/2018,Autumn,No Holiday,No
7423,06/10/2018,Autumn,No Holiday,No
7424,06/10/2018,Autumn,No Holiday,Yes
7425,06/10/2018,Autumn,No Holiday,Yes
7426,06/10/2018,Autumn,No Holiday,Yes
7427,06/10/2018,Autumn,No Holiday,Yes
7428,06/10/2018,Autumn,No Holiday,Yes
7429,06/10/2018,Autumn,No Holiday,Yes
7430,06/10/2018,Autumn,No Holiday,Yes
7431,06/10/2018,Autumn,No Holiday,Yes
7432,06/10/2018,Autumn,No Holiday,Yes
7433,06/10/2018,Autumn,No Holiday,Yes
7434,06/10/2018,Autumn,No Holiday,Yes
7435,06/10/2018,Autumn,No Holiday,Yes
7436,06/10/2018,Autumn,No Holiday,Yes
7437,06/10/2018,Autumn,No Holiday,Yes
7438,06/10/2018,Autumn,No Holiday,Yes
7439,06/10/2018,Autumn,No Holiday,Yes
7440,06/10/2018,Autumn,No Holiday,Yes
7441,07/10/2018,Autumn,No Holiday,Yes
7442,07/10/2018,Autumn,No Holiday,Yes
7443,07/10/2018,Autumn,No Holiday,Yes
7444,07/10/2018,Autumn,No Holiday,Yes
7445,07/10/2018,Autumn,No Holiday,Yes
7446,07/10/2018,Autumn,No Holiday,Yes
7447,07/10/2018,Autumn,No Holiday,Yes
7448,07/10/2018,Autumn,No Holiday,Yes
7449,07/10/2018,Autumn,No Holiday,Yes
7450,07/10/2018,Autumn,No Holiday,Yes
7451,07/10/2018,Autumn,No Holiday,Yes
7452,07/10/2018,Autumn,No Holiday,Yes
7453,07/10/2018,Autumn,No Holiday,Yes
7454,07/10/2018,Autumn,No Holiday,Yes
7455,07/10/2018,Autumn,No Holiday,Yes
7456,07/10/2018,Autumn,No Holiday,Yes
7457,07/10/2018,Autumn,No Holiday,Yes
7458,07/10/2018,Autumn,No Holiday,Yes
7459,07/10/2018,Autumn,No Holiday,Yes
7460,07/10/2018,Autumn,No Holiday,Yes
7461,07/10/2018,Autumn,No Holiday,Yes
7462,07/10/2018,Autumn,No Holiday,Yes
7463,07/10/2018,Autumn,No Holiday,Yes
7464,07/10/2018,Autumn,No Holiday,Yes
7465,08/10/2018,Autumn,No Holiday,Yes
7466,08/10/2018,Autumn,No Holiday,Yes
7467,08/10/2018,Autumn,No Holiday,Yes
7468,08/10/2018,Autumn,No Holiday,Yes
7469,08/10/2018,Autumn,No Holiday,Yes
7470,08/10/2018,Autumn,No Holiday,Yes
7471,08/10/2018,Autumn,No Holiday,Yes
7472,08/10/2018,Autumn,No Holiday,Yes
7473,08/10/2018,Autumn,No Holiday,Yes
7474,08/10/2018,Autumn,No Holiday,Yes
7475,08/10/2018,Autumn,No Holiday,Yes
7476,08/10/2018,Autumn,No Holiday,Yes
7477,08/10/2018,Autumn,No Holiday,Yes
7478,08/10/2018,Autumn,No Holiday,Yes
7479,08/10/2018,Autumn,No Holiday,Yes
7480,08/10/2018,Autumn,No Holiday,Yes
7481,08/10/2018,Autumn,No Holiday,Yes
7482,08/10/2018,Autumn,No Holiday,Yes
7483,08/10/2018,Autumn,No Holiday,Yes
7484,08/10/2018,Autumn,No Holiday,Yes
7485,08/10/2018,Autumn,No Holiday,Yes
7486,08/10/2018,Autumn,No Holiday,Yes
7487,08/10/2018,Autumn,No Holiday,Yes
7488,08/10/2018,Autumn,No Holiday,Yes
7489,09/10/2018,Autumn,Holiday,No
7490,09/10/2018,Autumn,Holiday,No
7491,09/10/2018,Autumn,Holiday,No
7492,09/10/2018,Autumn,Holiday,No
7493,09/10/2018,Autumn,Holiday,No
7494,09/10/2018,Autumn,Holiday,No
7495,09/10/2018,Autumn,Holiday,No
7496,09/10/2018,Autumn,Holiday,No
7497,09/10/2018,Autumn,Holiday,No
7498,09/10/2018,Autumn,Holiday,No
7499,09/10/2018,Autumn,Holiday,No
7500,09/10/2018,Autumn,Holiday,No
7501,09/10/2018,Autumn,Holiday,No
7502,09/10/2018,Autumn,Holiday,No
7503,09/10/2018,Autumn,Holiday,No
7504,09/10/2018,Autumn,Holiday,No
7505,09/10/2018,Autumn,Holiday,No
7506,09/10/2018,Autumn,Holiday,No
7507,09/10/2018,Autumn,Holiday,No
7508,09/10/2018,Autumn,Holiday,No
7509,09/10/2018,Autumn,Holiday,No
7510,09/10/2018,Autumn,Holiday,No
7511,09/10/2018,Autumn,Holiday,No
7512,09/10/2018,Autumn,Holiday,No
7513,10/10/2018,Autumn,No Holiday,Yes
7514,10/10/2018,Autumn,No Holiday,Yes
7515,10/10/2018,Autumn,No Holiday,Yes
7516,10/10/2018,Autumn,No Holiday,Yes
7517,10/10/2018,Autumn,No Holiday,Yes
7518,10/10/2018,Autumn,No Holiday,Yes
7519,10/10/2018,Autumn,No Holiday,Yes
7520,10/10/2018,Autumn,No Holiday,Yes
7521,10/10/2018,Autumn,No Holiday,Yes
7522,10/10/2018,Autumn,No Holiday,Yes
7523,10/10/2018,Autumn,No Holiday,Yes
7524,10/10/2018,Autumn,No Holiday,Yes
7525,10/10/2018,Autumn,No Holiday,Yes
7526,10/10/2018,Autumn,No Holiday,Yes
7527,10/10/2018,Autumn,No Holiday,Yes
7528,10/10/2018,Autumn,No Holiday,Yes
7529,10/10/2018,Autumn,No Holiday,Yes
7530,10/10/2018,Autumn,No Holiday,Yes
7531,10/10/2018,Autumn,No Holiday,Yes
7532,10/10/2018,Autumn,No Holiday,Yes
7533,10/10/2018,Autumn,No Holiday,Yes
7534,10/10/2018,Autumn,No Holiday,Yes
7535,10/10/2018,Autumn,No Holiday,Yes
7536,10/10/2018,Autumn,No Holiday,Yes
7537,11/10/2018,Autumn,No Holiday,Yes
7538,11/10/2018,Autumn,No Holiday,Yes
7539,11/10/2018,Autumn,No Holiday,Yes
7540,11/10/2018,Autumn,No Holiday,Yes
7541,11/10/2018,Autumn,No Holiday,Yes
7542,11/10/2018,Autumn,No Holiday,Yes
7543,11/10/2018,Autumn,No Holiday,Yes
7544,11/10/2018,Autumn,No Holiday,Yes
7545,11/10/2018,Autumn,No Holiday,Yes
7546,11/10/2018,Autumn,No Holiday,Yes
7547,11/10/2018,Autumn,No Holiday,Yes
7548,11/10/2018,Autumn,No Holiday,Yes
7549,11/10/2018,Autumn,No Holiday,Yes
7550,11/10/2018,Autumn,No Holiday,Yes
7551,11/10/2018,Autumn,No Holiday,Yes
7552,11/10/2018,Autumn,No Holiday,Yes
7553,11/10/2018,Autumn,No Holiday,Yes
7554,11/10/2018,Autumn,No Holiday,Yes
7555,11/10/2018,Autumn,No Holiday,Yes
7556,11/10/2018,Autumn,No Holiday,Yes
7557,11/10/2018,Autumn,No Holiday,Yes
7558,11/10/2018,Autumn,No Holiday,Yes
7559,11/10/2018,Autumn,No Holiday,Yes
7560,11/10/2018,Autumn,No Holiday,Yes
7561,12/10/2018,Autumn,No Holiday,Yes
7562,12/10/2018,Autumn,No Holiday,Yes
7563,12/10/2018,Autumn,No Holiday,Yes
7564,12/10/2018,Autumn,No Holiday,Yes
7565,12/10/2018,Autumn,No Holiday,Yes
7566,12/10/2018,Autumn,No Holiday,Yes
7567,12/10/2018,Autumn,No Holiday,Yes
7568,12/10/2018,Autumn,No Holiday,Yes
7569,12/10/2018,Autumn,No Holiday,Yes
7570,12/10/2018,Autumn,No Holiday,Yes
7571,12/10/2018,Autumn,No Holiday,Yes
7572,12/10/2018,Autumn,No Holiday,Yes
7573,12/10/2018,Autumn,No Holiday,Yes
7574,12/10/2018,Autumn,No Holiday,Yes
7575,12/10/2018,Autumn,No Holiday,Yes
7576,12/10/2018,Autumn,No Holiday,Yes
7577,12/10/2018,Autumn,No Holiday,Yes
7578,12/10/2018,Autumn,No Holiday,Yes
7579,12/10/2018,Autumn,No Holiday,Yes
7580,12/10/2018,Autumn,No Holiday,Yes
7581,12/10/2018,Autumn,No Holiday,Yes
7582,12/10/2018,Autumn,No Holiday,Yes
7583,12/10/2018,Autumn,No Holiday,Yes
7584,12/10/2018,Autumn,No Holiday,Yes
7585,13/10/2018,Autumn,No Holiday,Yes
7586,13/10/2018,Autumn,No Holiday,Yes
7587,13/10/2018,Autumn,No Holiday,Yes
7588,13/10/2018,Autumn,No Holiday,Yes
7589,13/10/2018,Autumn,No Holiday,Yes
7590,13/10/2018,Autumn,No Holiday,Yes
7591,13/10/2018,Autumn,No Holiday,Yes
7592,13/10/2018,Autumn,No Holiday,Yes
7593,13/10/2018,Autumn,No Holiday,Yes
7594,13/10/2018,Autumn,No Holiday,Yes
7595,13/10/2018,Autumn,No Holiday,Yes
7596,13/10/2018,Autumn,No Holiday,Yes
7597,13/10/2018,Autumn,No Holiday,Yes
7598,13/10/2018,Autumn,No Holiday,Yes
7599,13/10/2018,Autumn,No Holiday,Yes
7600,13/10/2018,Autumn,No Holiday,Yes
7601,13/10/2018,Autumn,No Holiday,Yes
7602,13/10/2018,Autumn,No Holiday,Yes
7603,13/10/2018,Autumn,No Holiday,Yes
7604,13/10/2018,Autumn,No Holiday,Yes
7605,13/10/2018,Autumn,No Holiday,Yes
7606,13/10/2018,Autumn,No Holiday,Yes
7607,13/10/2018,Autumn,No Holiday,Yes
7608,13/10/2018,Autumn,No Holiday,Yes
7609,14/10/2018,Autumn,No Holiday,Yes
7610,14/10/2018,Autumn,No Holiday,Yes
7611,14/10/2018,Autumn,No Holiday,Yes
7612,14/10/2018,Autumn,No Holiday,Yes
7613,14/10/2018,Autumn,No Holiday,Yes
7614,14/10/2018,Autumn,No Holiday,Yes
7615,14/10/2018,Autumn,No Holiday,Yes
7616,14/10/2018,Autumn,No Holiday,Yes
7617,14/10/2018,Autumn,No Holiday,Yes
7618,14/10/2018,Autumn,No Holiday,Yes
7619,14/10/2018,Autumn,No Holiday,Yes
7620,14/10/2018,Autumn,No Holiday,Yes
7621,14/10/2018,Autumn,No Holiday,Yes
7622,14/10/2018,Autumn,No Holiday,Yes
7623,14/10/2018,Autumn,No Holiday,Yes
7624,14/10/2018,Autumn,No Holiday,Yes
7625,14/10/2018,Autumn,No Holiday,Yes
7626,14/10/2018,Autumn,No Holiday,Yes
7627,14/10/2018,Autumn,No Holiday,Yes
7628,14/10/2018,Autumn,No Holiday,Yes
7629,14/10/2018,Autumn,No Holiday,Yes
7630,14/10/2018,Autumn,No Holiday,Yes
7631,14/10/2018,Autumn,No Holiday,Yes
7632,14/10/2018,Autumn,No Holiday,Yes
7633,15/10/2018,Autumn,No Holiday,Yes
7634,15/10/2018,Autumn,No Holiday,Yes
7635,15/10/2018,Autumn,No Holiday,Yes
7636,15/10/2018,Autumn,No Holiday,Yes
7637,15/10/2018,Autumn,No Holiday,Yes
7638,15/10/2018,Autumn,No Holiday,Yes
7639,15/10/2018,Autumn,No Holiday,Yes
7640,15/10/2018,Autumn,No Holiday,Yes
7641,15/10/2018,Autumn,No Holiday,Yes
7642,15/10/2018,Autumn,No Holiday,Yes
7643,15/10/2018,Autumn,No Holiday,Yes
7644,15/10/2018,Autumn,No Holiday,Yes
7645,15/10/2018,Autumn,No Holiday,Yes
7646,15/10/2018,Autumn,No Holiday,Yes
7647,15/10/2018,Autumn,No Holiday,Yes
7648,15/10/2018,Autumn,No Holiday,Yes
7649,15/10/2018,Autumn,No Holiday,Yes
7650,15/10/2018,Autumn,No Holiday,Yes
7651,15/10/2018,Autumn,No Holiday,Yes
7652,15/10/2018,Autumn,No Holiday,Yes
7653,15/10/2018,Autumn,No Holiday,Yes
7654,15/10/2018,Autumn,No Holiday,Yes
7655,15/10/2018,Autumn,No Holiday,Yes
7656,15/10/2018,Autumn,No Holiday,Yes
7657,16/10/2018,Autumn,No Holiday,Yes
7658,16/10/2018,Autumn,No Holiday,Yes
7659,16/10/2018,Autumn,No Holiday,Yes
7660,16/10/2018,Autumn,No Holiday,Yes
7661,16/10/2018,Autumn,No Holiday,Yes
7662,16/10/2018,Autumn,No Holiday,Yes
7663,16/10/2018,Autumn,No Holiday,Yes
7664,16/10/2018,Autumn,No Holiday,Yes
7665,16/10/2018,Autumn,No Holiday,Yes
7666,16/10/2018,Autumn,No Holiday,Yes
7667,16/10/2018,Autumn,No Holiday,Yes
7668,16/10/2018,Autumn,No Holiday,Yes
7669,16/10/2018,Autumn,No Holiday,Yes
7670,16/10/2018,Autumn,No Holiday,Yes
7671,16/10/2018,Autumn,No Holiday,Yes
7672,16/10/2018,Autumn,No Holiday,Yes
7673,16/10/2018,Autumn,No Holiday,Yes
7674,16/10/2018,Autumn,No Holiday,Yes
7675,16/10/2018,Autumn,No Holiday,Yes
7676,16/10/2018,Autumn,No Holiday,Yes
7677,16/10/2018,Autumn,No Holiday,Yes
7678,16/10/2018,Autumn,No Holiday,Yes
7679,16/10/2018,Autumn,No Holiday,Yes
7680,16/10/2018,Autumn,No Holiday,Yes
7681,17/10/2018,Autumn,No Holiday,Yes
7682,17/10/2018,Autumn,No Holiday,Yes
7683,17/10/2018,Autumn,No Holiday,Yes
7684,17/10/2018,Autumn,No Holiday,Yes
7685,17/10/2018,Autumn,No Holiday,Yes
7686,17/10/2018,Autumn,No Holiday,Yes
7687,17/10/2018,Autumn,No Holiday,Yes
7688,17/10/2018,Autumn,No Holiday,Yes
7689,17/10/2018,Autumn,No Holiday,Yes
7690,17/10/2018,Autumn,No Holiday,Yes
7691,17/10/2018,Autumn,No Holiday,Yes
7692,17/10/2018,Autumn,No Holiday,Yes
7693,17/10/2018,Autumn,No Holiday,Yes
7694,17/10/2018,Autumn,No Holiday,Yes
7695,17/10/2018,Autumn,No Holiday,Yes
7696,17/10/2018,Autumn,No Holiday,Yes
7697,17/10/2018,Autumn,No Holiday,Yes
7698,17/10/2018,Autumn,No Holiday,Yes
7699,17/10/2018,Autumn,No Holiday,Yes
7700,17/10/2018,Autumn,No Holiday,Yes
7701,17/10/2018,Autumn,No Holiday,Yes
7702,17/10/2018,Autumn,No Holiday,Yes
7703,17/10/2018,Autumn,No Holiday,Yes
7704,17/10/2018,Autumn,No Holiday,Yes
7705,18/10/2018,Autumn,No Holiday,Yes
7706,18/10/2018,Autumn,No Holiday,Yes
7707,18/10/2018,Autumn,No Holiday,Yes
7708,18/10/2018,Autumn,No Holiday,Yes
7709,18/10/2018,Autumn,No Holiday,Yes
7710,18/10/2018,Autumn,No Holiday,Yes
7711,18/10/2018,Autumn,No Holiday,Yes
7712,18/10/2018,Autumn,No Holiday,Yes
7713,18/10/2018,Autumn,No Holiday,Yes
7714,18/10/2018,Autumn,No Holiday,Yes
7715,18/10/2018,Autumn,No Holiday,Yes
7716,18/10/2018,Autumn,No Holiday,Yes
7717,18/10/2018,Autumn,No Holiday,Yes
7718,18/10/2018,Autumn,No Holiday,Yes
7719,18/10/2018,Autumn,No Holiday,Yes
7720,18/10/2018,Autumn,No Holiday,Yes
7721,18/10/2018,Autumn,No Holiday,Yes
7722,18/10/2018,Autumn,No Holiday,Yes
7723,18/10/2018,Autumn,No Holiday,Yes
7724,18/10/2018,Autumn,No Holiday,Yes
7725,18/10/2018,Autumn,No Holiday,Yes
7726,18/10/2018,Autumn,No Holiday,Yes
7727,18/10/2018,Autumn,No Holiday,Yes
7728,18/10/2018,Autumn,No Holiday,Yes
7729,19/10/2018,Autumn,No Holiday,Yes
7730,19/10/2018,Autumn,No Holiday,Yes
7731,19/10/2018,Autumn,No Holiday,Yes
7732,19/10/2018,Autumn,No Holiday,Yes
7733,19/10/2018,Autumn,No Holiday,Yes
7734,19/10/2018,Autumn,No Holiday,Yes
7735,19/10/2018,Autumn,No Holiday,Yes
7736,19/10/2018,Autumn,No Holiday,Yes
7737,19/10/2018,Autumn,No Holiday,Yes
7738,19/10/2018,Autumn,No Holiday,Yes
7739,19/10/2018,Autumn,No Holiday,Yes
7740,19/10/2018,Autumn,No Holiday,Yes
7741,19/10/2018,Autumn,No Holiday,Yes
7742,19/10/2018,Autumn,No Holiday,Yes
7743,19/10/2018,Autumn,No Holiday,Yes
7744,19/10/2018,Autumn,No Holiday,Yes
7745,19/10/2018,Autumn,No Holiday,Yes
7746,19/10/2018,Autumn,No Holiday,Yes
7747,19/10/2018,Autumn,No Holiday,Yes
7748,19/10/2018,Autumn,No Holiday,Yes
7749,19/10/2018,Autumn,No Holiday,Yes
7750,19/10/2018,Autumn,No Holiday,Yes
7751,19/10/2018,Autumn,No Holiday,Yes
7752,19/10/2018,Autumn,No Holiday,Yes
7753,20/10/2018,Autumn,No Holiday,Yes
7754,20/10/2018,Autumn,No Holiday,Yes
7755,20/10/2018,Autumn,No Holiday,Yes
7756,20/10/2018,Autumn,No Holiday,Yes
7757,20/10/2018,Autumn,No Holiday,Yes
7758,20/10/2018,Autumn,No Holiday,Yes
7759,20/10/2018,Autumn,No Holiday,Yes
7760,20/10/2018,Autumn,No Holiday,Yes
7761,20/10/2018,Autumn,No Holiday,Yes
7762,20/10/2018,Autumn,No Holiday,Yes
7763,20/10/2018,Autumn,No Holiday,Yes
7764,20/10/2018,Autumn,No Holiday,Yes
7765,20/10/2018,Autumn,No Holiday,Yes
7766,20/10/2018,Autumn,No Holiday,Yes
7767,20/10/2018,Autumn,No Holiday,Yes
7768,20/10/2018,Autumn,No Holiday,Yes
7769,20/10/2018,Autumn,No Holiday,Yes
7770,20/10/2018,Autumn,No Holiday,Yes
7771,20/10/2018,Autumn,No Holiday,Yes
7772,20/10/2018,Autumn,No Holiday,Yes
7773,20/10/2018,Autumn,No Holiday,Yes
7774,20/10/2018,Autumn,No Holiday,Yes
7775,20/10/2018,Autumn,No Holiday,Yes
7776,20/10/2018,Autumn,No Holiday,Yes
7777,21/10/2018,Autumn,No Holiday,Yes
7778,21/10/2018,Autumn,No Holiday,Yes
7779,21/10/2018,Autumn,No Holiday,Yes
7780,21/10/2018,Autumn,No Holiday,Yes
7781,21/10/2018,Autumn,No Holiday,Yes
7782,21/10/2018,Autumn,No Holiday,Yes
7783,21/10/2018,Autumn,No Holiday,Yes
7784,21/10/2018,Autumn,No Holiday,Yes
7785,21/10/2018,Autumn,No Holiday,Yes
7786,21/10/2018,Autumn,No Holiday,Yes
7787,21/10/2018,Autumn,No Holiday,Yes
7788,21/10/2018,Autumn,No Holiday,Yes
7789,21/10/2018,Autumn,No Holiday,Yes
7790,21/10/2018,Autumn,No Holiday,Yes
7791,21/10/2018,Autumn,No Holiday,Yes
7792,21/10/2018,Autumn,No Holiday,Yes
7793,21/10/2018,Autumn,No Holiday,Yes
7794,21/10/2018,Autumn,No Holiday,Yes
7795,21/10/2018,Autumn,No Holiday,Yes
7796,21/10/2018,Autumn,No Holiday,Yes
7797,21/10/2018,Autumn,No Holiday,Yes
7798,21/10/2018,Autumn,No Holiday,Yes
7799,21/10/2018,Autumn,No Holiday,Yes
7800,21/10/2018,Autumn,No Holiday,Yes
7801,22/10/2018,Autumn,No Holiday,Yes
7802,22/10/2018,Autumn,No Holiday,Yes
7803,22/10/2018,Autumn,No Holiday,Yes
7804,22/10/2018,Autumn,No Holiday,Yes
7805,22/10/2018,Autumn,No Holiday,Yes
7806,22/10/2018,Autumn,No Holiday,Yes
7807,22/10/2018,Autumn,No Holiday,Yes
7808,22/10/2018,Autumn,No Holiday,Yes
7809,22/10/2018,Autumn,No Holiday,Yes
7810,22/10/2018,Autumn,No Holiday,Yes
7811,22/10/2018,Autumn,No Holiday,Yes
7812,22/10/2018,Autumn,No Holiday,Yes
7813,22/10/2018,Autumn,No Holiday,Yes
7814,22/10/2018,Autumn,No Holiday,Yes
7815,22/10/2018,Autumn,No Holiday,Yes
7816,22/10/2018,Autumn,No Holiday,Yes
7817,22/10/2018,Autumn,No Holiday,Yes
7818,22/10/2018,Autumn,No Holiday,Yes
7819,22/10/2018,Autumn,No Holiday,Yes
7820,22/10/2018,Autumn,No Holiday,Yes
7821,22/10/2018,Autumn,No Holiday,Yes
7822,22/10/2018,Autumn,No Holiday,Yes
7823,22/10/2018,Autumn,No Holiday,Yes
7824,22/10/2018,Autumn,No Holiday,Yes
7825,23/10/2018,Autumn,No Holiday,Yes
7826,23/10/2018,Autumn,No Holiday,Yes
7827,23/10/2018,Autumn,No Holiday,Yes
7828,23/10/2018,Autumn,No Holiday,Yes
7829,23/10/2018,Autumn,No Holiday,Yes
7830,23/10/2018,Autumn,No Holiday,Yes
7831,23/10/2018,Autumn,No Holiday,Yes
7832,23/10/2018,Autumn,No Holiday,Yes
7833,23/10/2018,Autumn,No Holiday,Yes
7834,23/10/2018,Autumn,No Holiday,Yes
7835,23/10/2018,Autumn,No Holiday,Yes
7836,23/10/2018,Autumn,No Holiday,Yes
7837,23/10/2018,Autumn,No Holiday,Yes
7838,23/10/2018,Autumn,No Holiday,Yes
7839,23/10/2018,Autumn,No Holiday,Yes
7840,23/10/2018,Autumn,No Holiday,Yes
7841,23/10/2018,Autumn,No Holiday,Yes
7842,23/10/2018,Autumn,No Holiday,Yes
7843,23/10/2018,Autumn,No Holiday,Yes
7844,23/10/2018,Autumn,No Holiday,Yes
7845,23/10/2018,Autumn,No Holiday,Yes
7846,23/10/2018,Autumn,No Holiday,Yes
7847,23/10/2018,Autumn,No Holiday,Yes
7848,23/10/2018,Autumn,No Holiday,Yes
7849,24/10/2018,Autumn,No Holiday,Yes
7850,24/10/2018,Autumn,No Holiday,Yes
7851,24/10/2018,Autumn,No Holiday,Yes
7852,24/10/2018,Autumn,No Holiday,Yes
