rental_id,Date,Hour,Rented Bike Count
6688,05/09/2018,15,1131
6689,05/09/2018,16,1446
6690,05/09/2018,17,2068
6691,05/09/2018,18,3160
6692,05/09/2018,19,2468
6693,05/09/2018,20,2177
6694,05/09/2018,21,2024
6695,05/09/2018,22,1798
6696,05/09/2018,23,1219
6697,06/09/2018,0,963
6698,06/09/2018,1,743
6699,06/09/2018,2,531
6700,06/09/2018,3,320
6701,06/09/2018,4,215
6702,06/09/2018,5,247
6703,06/09/2018,6,680
6704,06/09/2018,7,1438
6705,06/09/2018,8,2270
6706,06/09/2018,9,1186
6707,06/09/2018,10,835
6708,06/09/2018,11,941
6709,06/09/2018,12,1041
6710,06/09/2018,13,1049
6711,06/09/2018,14,1032
6712,06/09/2018,15,1089
6713,06/09/2018,16,1292
6714,06/09/2018,17,1525
6715,06/09/2018,18,2497
6716,06/09/2018,19,1990
6717,06/09/2018,20,1900
6718,06/09/2018,21,1851
6719,06/09/2018,22,1641
6720,06/09/2018,23,562
6721,07/09/2018,0,556
6722,07/09/2018,1,345
6723,07/09/2018,2,259
6724,07/09/2018,3,259
6725,07/09/2018,4,185
6726,07/09/2018,5,247
6727,07/09/2018,6,624
6728,07/09/2018,7,1346
6729,07/09/2018,8,2260
6730,07/09/2018,9,1194
6731,07/09/2018,10,896
6732,07/09/2018,11,988
6733,07/09/2018,12,1213
6734,07/09/2018,13,1119
6735,07/09/2018,14,1187
6736,07/09/2018,15,1391
6737,07/09/2018,16,1577
6738,07/09/2018,17,2183
6739,07/09/2018,18,3154
6740,07/09/2018,19,2365
6741,07/09/2018,20,1959
6742,07/09/2018,21,1915
6743,07/09/2018,22,1796
6744,07/09/2018,23,1363
6745,08/09/2018,0,1107
6746,08/09/2018,1,1001
6747,08/09/2018,2,692
6748,08/09/2018,3,504
6749,08/09/2018,4,285
6750,08/09/2018,5,227
6751,08/09/2018,6,322
6752,08/09/2018,7,511
6753,08/09/2018,8,827
6754,08/09/2018,9,956
6755,08/09/2018,10,1096
6756,08/09/2018,11,1179
6757,08/09/2018,12,1273
6758,08/09/2018,13,1505
6759,08/09/2018,14,1554
6760,08/09/2018,15,1792
6761,08/09/2018,16,1943
6762,08/09/2018,17,2167
6763,08/09/2018,18,2255
6764,08/09/2018,19,1978
6765,08/09/2018,20,1944
6766,08/09/2018,21,1878
6767,08/09/2018,22,1675
6768,08/09/2018,23,1142
6769,09/09/2018,0,1185
6770,09/09/2018,1,835
6771,09/09/2018,2,589
6772,09/09/2018,3,395
6773,09/09/2018,4,264
6774,09/09/2018,5,165
6775,09/09/2018,6,255
6776,09/09/2018,7,366
6777,09/09/2018,8,644
6778,09/09/2018,9,803
6779,09/09/2018,10,928
6780,09/09/2018,11,1051
6781,09/09/2018,12,1220
6782,09/09/2018,13,1432
6783,09/09/2018,14,1662
6784,09/09/2018,15,1877
6785,09/09/2018,16,2099
6786,09/09/2018,17,2201
6787,09/09/2018,18,2368
6788,09/09/2018,19,2033
6789,09/09/2018,20,1930
6790,09/09/2018,21,1820
6791,09/09/2018,22,1291
6792,09/09/2018,23,941
6793,10/09/2018,0,792
6794,10/09/2018,1,487
6795,10/09/2018,2,332
6796,10/09/2018,3,176
6797,10/09/2018,4,188
6798,10/09/2018,5,226
6799,10/09/2018,6,691
6800,10/09/2018,7,1463
6801,10/09/2018,8,2278
6802,10/09/2018,9,1125
6803,10/09/2018,10,862
6804,10/09/2018,11,934
6805,10/09/2018,12,1095
6806,10/09/2018,13,1057
6807,10/09/2018,14,1064
6808,10/09/2018,15,1249
6809,10/09/2018,16,1467
6810,10/09/2018,17,2147
6811,10/09/2018,18,3298
6812,10/09/2018,19,2518
6813,10/09/2018,20,2240
6814,10/09/2018,21,2090
6815,10/09/2018,22,1779
6816,10/09/2018,23,1223
6817,11/09/2018,0,910
6818,11/09/2018,1,662
6819,11/09/2018,2,435
6820,11/09/2018,3,261
6821,11/09/2018,4,193
6822,11/09/2018,5,258
6823,11/09/2018,6,678
6824,11/09/2018,7,1556
6825,11/09/2018,8,2369
6826,11/09/2018,9,1234
6827,11/09/2018,10,922
6828,11/09/2018,11,1012
6829,11/09/2018,12,1192
6830,11/09/2018,13,1102
6831,11/09/2018,14,1115
6832,11/09/2018,15,1222
6833,11/09/2018,16,1527
6834,11/09/2018,17,2171
6835,11/09/2018,18,3222
6836,11/09/2018,19,2455
6837,11/09/2018,20,2072
6838,11/09/2018,21,2018
6839,11/09/2018,22,1868
6840,11/09/2018,23,1240
6841,12/09/2018,0,949
6842,12/09/2018,1,691
6843,12/09/2018,2,462
6844,12/09/2018,3,297
6845,12/09/2018,4,215
6846,12/09/2018,5,241
6847,12/09/2018,6,656
6848,12/09/2018,7,1551
6849,12/09/2018,8,2391
6850,12/09/2018,9,1234
6851,12/09/2018,10,923
6852,12/09/2018,11,1017
6853,12/09/2018,12,1165
6854,12/09/2018,13,1066
6855,12/09/2018,14,1087
6856,12/09/2018,15,1251
6857,12/09/2018,16,1494
6858,12/09/2018,17,2129
6859,12/09/2018,18,3256
6860,12/09/2018,19,2443
6861,12/09/2018,20,2146
6862,12/09/2018,21,2012
6863,12/09/2018,22,1824
6864,12/09/2018,23,1309
6865,13/09/2018,0,968
6866,13/09/2018,1,736
6867,13/09/2018,2,437
6868,13/09/2018,3,304
6869,13/09/2018,4,240
6870,13/09/2018,5,248
6871,13/09/2018,6,655
6872,13/09/2018,7,1448
6873,13/09/2018,8,2329
6874,13/09/2018,9,1322
6875,13/09/2018,10,915
6876,13/09/2018,11,972
6877,13/09/2018,12,1119
6878,13/09/2018,13,1014
6879,13/09/2018,14,1097
6880,13/09/2018,15,1200
6881,13/09/2018,16,1436
6882,13/09/2018,17,2021
6883,13/09/2018,18,3146
6884,13/09/2018,19,2365
6885,13/09/2018,20,2003
6886,13/09/2018,21,2000
6887,13/09/2018,22,1713
6888,13/09/2018,23,1303
6889,14/09/2018,0,971
6890,14/09/2018,1,775
6891,14/09/2018,2,482
6892,14/09/2018,3,349
6893,14/09/2018,4,223
6894,14/09/2018,5,249
6895,14/09/2018,6,644
6896,14/09/2018,7,1456
6897,14/09/2018,8,2253
6898,14/09/2018,9,1201
6899,14/09/2018,10,936
6900,14/09/2018,11,982
6901,14/09/2018,12,1088
6902,14/09/2018,13,1155
6903,14/09/2018,14,1199
6904,14/09/2018,15,1347
6905,14/09/2018,16,1503
6906,14/09/2018,17,2059
6907,14/09/2018,18,2826
6908,14/09/2018,19,1996
6909,14/09/2018,20,1869
6910,14/09/2018,21,1259
6911,14/09/2018,22,567
6912,14/09/2018,23,810
6913,15/09/2018,0,906
6914,15/09/2018,1,881
6915,15/09/2018,2,580
6916,15/09/2018,3,302
6917,15/09/2018,4,234
6918,15/09/2018,5,169
6919,15/09/2018,6,272
6920,15/09/2018,7,453
6921,15/09/2018,8,829
6922,15/09/2018,9,934
6923,15/09/2018,10,1017
6924,15/09/2018,11,1212
6925,15/09/2018,12,1284
6926,15/09/2018,13,1465
6927,15/09/2018,14,1474
6928,15/09/2018,15,1077
6929,15/09/2018,16,1273
6930,15/09/2018,17,1474
6931,15/09/2018,18,1566
6932,15/09/2018,19,1578
6933,15/09/2018,20,1613
6934,15/09/2018,21,1710
6935,15/09/2018,22,1566
6936,15/09/2018,23,1210
6937,16/09/2018,0,1014
6938,16/09/2018,1,764
6939,16/09/2018,2,432
6940,16/09/2018,3,258
6941,16/09/2018,4,188
6942,16/09/2018,5,123
6943,16/09/2018,6,137
6944,16/09/2018,7,258
6945,16/09/2018,8,464
6946,16/09/2018,9,725
6947,16/09/2018,10,813
6948,16/09/2018,11,1014
6949,16/09/2018,12,989
6950,16/09/2018,13,754
6951,16/09/2018,14,409
6952,16/09/2018,15,222
6953,16/09/2018,16,142
6954,16/09/2018,17,322
6955,16/09/2018,18,520
6956,16/09/2018,19,852
6957,16/09/2018,20,1073
6958,16/09/2018,21,1146
6959,16/09/2018,22,988
6960,16/09/2018,23,571
6961,17/09/2018,0,531
6962,17/09/2018,1,337
6963,17/09/2018,2,227
6964,17/09/2018,3,186
6965,17/09/2018,4,160
6966,17/09/2018,5,246
6967,17/09/2018,6,625
6968,17/09/2018,7,1487
6969,17/09/2018,8,2276
6970,17/09/2018,9,1185
6971,17/09/2018,10,868
6972,17/09/2018,11,954
6973,17/09/2018,12,1083
6974,17/09/2018,13,1069
6975,17/09/2018,14,1092
6976,17/09/2018,15,1207
6977,17/09/2018,16,1445
6978,17/09/2018,17,2056
6979,17/09/2018,18,3277
6980,17/09/2018,19,2489
6981,17/09/2018,20,2232
6982,17/09/2018,21,2100
6983,17/09/2018,22,1865
6984,17/09/2018,23,1293
6985,18/09/2018,0,0
6986,18/09/2018,1,0
6987,18/09/2018,2,0
6988,18/09/2018,3,0
6989,18/09/2018,4,0
6990,18/09/2018,5,0
6991,18/09/2018,6,0
6992,18/09/2018,7,0
6993,18/09/2018,8,0
6994,18/09/2018,9,0
6995,18/09/2018,10,0
6996,18/09/2018,11,0
6997,18/09/2018,12,0
6998,18/09/2018,13,0
6999,18/09/2018,14,0
7000,18/09/2018,15,0
7001,18/09/2018,16,0
7002,18/09/2018,17,0
7003,18/09/2018,18,0
7004,18/09/2018,19,0
7005,18/09/2018,20,0
7006,18/09/2018,21,0
7007,18/09/2018,22,0
7008,18/09/2018,23,0
7009,19/09/2018,0,0
7010,19/09/2018,1,0
7011,19/09/2018,2,0
7012,19/09/2018,3,0
7013,19/09/2018,4,0
7014,19/09/2018,5,0
7015,19/09/2018,6,0
7016,19/09/2018,7,0
7017,19/09/2018,8,0
7018,19/09/2018,9,0
7019,19/09/2018,10,0
7020,19/09/2018,11,0
7021,19/09/2018,12,0
7022,19/09/2018,13,0
7023,19/09/2018,14,0
7024,19/09/2018,15,0
7025,19/09/2018,16,0
7026,19/09/2018,17,0
7027,19/09/2018,18,0
7028,19/09/2018,19,0
7029,19/09/2018,20,0
7030,19/09/2018,21,0
7031,19/09/2018,22,0
7032,19/09/2018,23,0
7033,20/09/2018,0,886
7034,20/09/2018,1,761
7035,20/09/2018,2,524
7036,20/09/2018,3,294
7037,20/09/2018,4,241
7038,20/09/2018,5,137
7039,20/09/2018,6,47
7040,20/09/2018,7,130
7041,20/09/2018,8,299
7042,20/09/2018,9,89
7043,20/09/2018,10,87
7044,20/09/2018,11,111
7045,20/09/2018,12,180
7046,20/09/2018,13,301
7047,20/09/2018,14,573
7048,20/09/2018,15,696
7049,20/09/2018,16,912
7050,20/09/2018,17,1290
7051,20/09/2018,18,1786
7052,20/09/2018,19,1272
7053,20/09/2018,20,898
7054,20/09/2018,21,784
7055,20/09/2018,22,1049
7056,20/09/2018,23,935
7057,21/09/2018,0,809
7058,21/09/2018,1,674
7059,21/09/2018,2,122
7060,21/09/2018,3,28
7061,21/09/2018,4,24
7062,21/09/2018,5,24
7063,21/09/2018,6,23
7064,21/09/2018,7,45
7065,21/09/2018,8,127
7066,21/09/2018,9,47
7067,21/09/2018,10,78
7068,21/09/2018,11,98
7069,21/09/2018,12,143
7070,21/09/2018,13,600
7071,21/09/2018,14,972
7072,21/09/2018,15,1288
7073,21/09/2018,16,1550
7074,21/09/2018,17,1904
7075,21/09/2018,18,2235
7076,21/09/2018,19,1720
7077,21/09/2018,20,1551
7078,21/09/2018,21,1540
7079,21/09/2018,22,1493
7080,21/09/2018,23,1171
7081,22/09/2018,0,953
7082,22/09/2018,1,875
7083,22/09/2018,2,655
7084,22/09/2018,3,458
7085,22/09/2018,4,96
7086,22/09/2018,5,93
7087,22/09/2018,6,215
7088,22/09/2018,7,363
7089,22/09/2018,8,654
7090,22/09/2018,9,810
7091,22/09/2018,10,925
7092,22/09/2018,11,1062
7093,22/09/2018,12,1273
7094,22/09/2018,13,1409
7095,22/09/2018,14,1532
7096,22/09/2018,15,1814
7097,22/09/2018,16,1840
7098,22/09/2018,17,2045
7099,22/09/2018,18,1939
7100,22/09/2018,19,1743
7101,22/09/2018,20,1604
7102,22/09/2018,21,1502
7103,22/09/2018,22,1430
7104,22/09/2018,23,1108
7105,23/09/2018,0,880
7106,23/09/2018,1,644
7107,23/09/2018,2,489
7108,23/09/2018,3,334
7109,23/09/2018,4,202
7110,23/09/2018,5,106
7111,23/09/2018,6,144
7112,23/09/2018,7,261
7113,23/09/2018,8,439
7114,23/09/2018,9,534
7115,23/09/2018,10,620
7116,23/09/2018,11,764
7117,23/09/2018,12,915
7118,23/09/2018,13,1031
7119,23/09/2018,14,1136
7120,23/09/2018,15,1366
7121,23/09/2018,16,1502
7122,23/09/2018,17,1591
7123,23/09/2018,18,1492
7124,23/09/2018,19,1333
7125,23/09/2018,20,1287
7126,23/09/2018,21,1148
7127,23/09/2018,22,1074
7128,23/09/2018,23,768
7129,24/09/2018,0,620
7130,24/09/2018,1,426
7131,24/09/2018,2,302
7132,24/09/2018,3,216
7133,24/09/2018,4,141
7134,24/09/2018,5,105
7135,24/09/2018,6,141
7136,24/09/2018,7,205
7137,24/09/2018,8,296
7138,24/09/2018,9,310
7139,24/09/2018,10,426
7140,24/09/2018,11,588
7141,24/09/2018,12,754
7142,24/09/2018,13,885
7143,24/09/2018,14,1099
7144,24/09/2018,15,1273
7145,24/09/2018,16,1433
7146,24/09/2018,17,1442
7147,24/09/2018,18,1237
7148,24/09/2018,19,1280
7149,24/09/2018,20,1227
7150,24/09/2018,21,1145
7151,24/09/2018,22,958
7152,24/09/2018,23,750
7153,25/09/2018,0,558
7154,25/09/2018,1,408
7155,25/09/2018,2,292
7156,25/09/2018,3,222
7157,25/09/2018,4,157
7158,25/09/2018,5,105
7159,25/09/2018,6,132
7160,25/09/2018,7,262
7161,25/09/2018,8,440
7162,25/09/2018,9,542
7163,25/09/2018,10,667
7164,25/09/2018,11,853
7165,25/09/2018,12,1045
7166,25/09/2018,13,1309
7167,25/09/2018,14,1522
7168,25/09/2018,15,1747
7169,25/09/2018,16,1955
7170,25/09/2018,17,2033
7171,25/09/2018,18,1885
7172,25/09/2018,19,1608
7173,25/09/2018,20,1583
7174,25/09/2018,21,1565
7175,25/09/2018,22,1418
7176,25/09/2018,23,1042
7177,26/09/2018,0,880
7178,26/09/2018,1,594
7179,26/09/2018,2,453
7180,26/09/2018,3,355
7181,26/09/2018,4,222
7182,26/09/2018,5,150
7183,26/09/2018,6,230
7184,26/09/2018,7,335
7185,26/09/2018,8,598
7186,26/09/2018,9,680
7187,26/09/2018,10,923
7188,26/09/2018,11,1152
7189,26/09/2018,12,1358
7190,26/09/2018,13,1686
7191,26/09/2018,14,1972
7192,26/09/2018,15,2170
7193,26/09/2018,16,2270
7194,26/09/2018,17,2349
7195,26/09/2018,18,2339
7196,26/09/2018,19,1937
7197,26/09/2018,20,1653
7198,26/09/2018,21,1529
7199,26/09/2018,22,1249
7200,26/09/2018,23,934
7201,27/09/2018,0,770
7202,27/09/2018,1,488
7203,27/09/2018,2,326
7204,27/09/2018,3,178
7205,27/09/2018,4,151
7206,27/09/2018,5,207
7207,27/09/2018,6,589
7208,27/09/2018,7,1364
7209,27/09/2018,8,2129
7210,27/09/2018,9,1120
7211,27/09/2018,10,907
7212,27/09/2018,11,1019
7213,27/09/2018,12,1189
7214,27/09/2018,13,1191
7215,27/09/2018,14,1305
7216,27/09/2018,15,1404
7217,27/09/2018,16,1636
7218,27/09/2018,17,2189
7219,27/09/2018,18,3154
7220,27/09/2018,19,2422
7221,27/09/2018,20,2098
7222,27/09/2018,21,1930
7223,27/09/2018,22,1801
7224,27/09/2018,23,1222
7225,28/09/2018,0,0
7226,28/09/2018,1,0
7227,28/09/2018,2,0
7228,28/09/2018,3,0
7229,28/09/2018,4,0
7230,28/09/2018,5,0
7231,28/09/2018,6,0
7232,28/09/2018,7,0
7233,28/09/2018,8,0
7234,28/09/2018,9,0
7235,28/09/2018,10,0
7236,28/09/2018,11,0
7237,28/09/2018,12,0
7238,28/09/2018,13,0
7239,28/09/2018,14,0
7240,28/09/2018,15,0
7241,28/09/2018,16,0
7242,28/09/2018,17,0
7243,28/09/2018,18,0
7244,28/09/2018,19,0
7245,28/09/2018,20,0
7246,28/09/2018,21,0
7247,28/09/2018,22,0
7248,28/09/2018,23,0
7249,29/09/2018,0,1037
7250,29/09/2018,1,982
7251,29/09/2018,2,690
7252,29/09/2018,3,493
7253,29/09/2018,4,301
7254,29/09/2018,5,208
7255,29/09/2018,6,290
7256,29/09/2018,7,513
7257,29/09/2018,8,848
7258,29/09/2018,9,1076
7259,29/09/2018,10,1071
7260,29/09/2018,11,1284
7261,29/09/2018,12,1495
7262,29/09/2018,13,1752
7263,29/09/2018,14,1892
7264,29/09/2018,15,2065
7265,29/09/2018,16,2254
7266,29/09/2018,17,2432
7267,29/09/2018,18,2397
7268,29/09/2018,19,2021
7269,29/09/2018,20,1835
7270,29/09/2018,21,1781
7271,29/09/2018,22,1501
7272,29/09/2018,23,1229
7273,30/09/2018,0,0
7274,30/09/2018,1,0
7275,30/09/2018,2,0
7276,30/09/2018,3,0
7277,30/09/2018,4,0
7278,30/09/2018,5,0
7279,30/09/2018,6,0
7280,30/09/2018,7,0
7281,30/09/2018,8,0
7282,30/09/2018,9,0
7283,30/09/2018,10,0
7284,30/09/2018,11,0
7285,30/09/2018,12,0
7286,30/09/2018,13,0
7287,30/09/2018,14,0
7288,30/09/2018,15,0
7289,30/09/2018,16,0
7290,30/09/2018,17,0
7291,30/09/2018,18,0
7292,30/09/2018,19,0
7293,30/09/2018,20,0
7294,30/09/2018,21,0
7295,30/09/2018,22,0
7296,30/09/2018,23,0
7297,01/10/2018,0,680
7298,01/10/2018,1,402
7299,01/10/2018,2,262
7300,01/10/2018,3,179
7301,01/10/2018,4,143
7302,01/10/2018,5,246
7303,01/10/2018,6,632
7304,01/10/2018,7,1429
7305,01/10/2018,8,2101
7306,01/10/2018,9,1106
7307,01/10/2018,10,856
7308,01/10/2018,11,959
7309,01/10/2018,12,1138
7310,01/10/2018,13,1087
7311,01/10/2018,14,1137
7312,01/10/2018,15,1258
7313,01/10/2018,16,1357
7314,01/10/2018,17,1799
7315,01/10/2018,18,2857
7316,01/10/2018,19,2122
7317,01/10/2018,20,1824
7318,01/10/2018,21,1777
7319,01/10/2018,22,1501
7320,01/10/2018,23,1057
7321,02/10/2018,0,0
7322,02/10/2018,1,0
7323,02/10/2018,2,0
7324,02/10/2018,3,0
7325,02/10/2018,4,0
7326,02/10/2018,5,0
7327,02/10/2018,6,0
7328,02/10/2018,7,0
7329,02/10/2018,8,0
7330,02/10/2018,9,0
7331,02/10/2018,10,0
7332,02/10/2018,11,0
7333,02/10/2018,12,0
7334,02/10/2018,13,0
7335,02/10/2018,14,0
7336,02/10/2018,15,0
7337,02/10/2018,16,0
7338,02/10/2018,17,0
7339,02/10/2018,18,0
7340,02/10/2018,19,0
7341,02/10/2018,20,0
7342,02/10/2018,21,0
7343,02/10/2018,22,0
7344,02/10/2018,23,0
7345,03/10/2018,0,1040
7346,03/10/2018,1,882
7347,03/10/2018,2,685
7348,03/10/2018,3,497
7349,03/10/2018,4,284
7350,03/10/2018,5,173
7351,03/10/2018,6,278
7352,03/10/2018,7,440
7353,03/10/2018,8,762
7354,03/10/2018,9,966
7355,03/10/2018,10,1113
7356,03/10/2018,11,1248
7357,03/10/2018,12,1634
7358,03/10/2018,13,1849
7359,03/10/2018,14,1995
7360,03/10/2018,15,2200
7361,03/10/2018,16,2112
7362,03/10/2018,17,2400
7363,03/10/2018,18,2235
7364,03/10/2018,19,1792
7365,03/10/2018,20,1744
7366,03/10/2018,21,1594
7367,03/10/2018,22,1393
7368,03/10/2018,23,1033
7369,04/10/2018,0,0
7370,04/10/2018,1,0
7371,04/10/2018,2,0
7372,04/10/2018,3,0
7373,04/10/2018,4,0
7374,04/10/2018,5,0
7375,04/10/2018,6,0
7376,04/10/2018,7,0
7377,04/10/2018,8,0
7378,04/10/2018,9,0
7379,04/10/2018,10,0
7380,04/10/2018,11,0
7381,04/10/2018,12,0
7382,04/10/2018,13,0
7383,04/10/2018,14,0
7384,04/10/2018,15,0
7385,04/10/2018,16,0
7386,04/10/2018,17,0
7387,04/10/2018,18,0
7388,04/10/2018,19,0
7389,04/10/2018,20,0
7390,04/10/2018,21,0
7391,04/10/2018,22,0
7392,04/10/2018,23,0
7393,05/10/2018,0,973
7394,05/10/2018,1,735
7395,05/10/2018,2,515
7396,05/10/2018,3,329
7397,05/10/2018,4,221
7398,05/10/2018,5,223
7399,05/10/2018,6,531
7400,05/10/2018,7,282
7401,05/10/2018,8,208
7402,05/10/2018,9,47
7403,05/10/2018,10,33
7404,05/10/2018,11,29
7405,05/10/2018,12,23
7406,05/10/2018,13,22
7407,05/10/2018,14,17
7408,05/10/2018,15,8
7409,05/10/2018,16,28
7410,05/10/2018,17,66
7411,05/10/2018,18,74
7412,05/10/2018,19,55
7413,05/10/2018,20,44
7414,05/10/2018,21,32
7415,05/10/2018,22,23
7416,05/10/2018,23,4
7417,06/10/2018,0,0
7418,06/10/2018,1,0
7419,06/10/2018,2,0
7420,06/10/2018,3,0
7421,06/10/2018,4,0
7422,06/10/2018,5,0
7423,06/10/2018,6,0
7424,06/10/2018,7,5
7425,06/10/2018,8,6
7426,06/10/2018,9,5
7427,06/10/2018,10,2
7428,06/10/2018,11,20
7429,06/10/2018,12,130
7430,06/10/2018,13,529
7431,06/10/2018,14,941
7432,06/10/2018,15,1236
7433,06/10/2018,16,1601
7434,06/10/2018,17,1870
7435,06/10/2018,18,2012
7436,06/10/2018,19,1761
7437,06/10/2018,20,1567
7438,06/10/2018,21,1731
7439,06/10/2018,22,1459
7440,06/10/2018,23,1162
7441,07/10/2018,0,1049
7442,07/10/2018,1,768
7443,07/10/2018,2,538
7444,07/10/2018,3,372
7445,07/10/2018,4,255
7446,07/10/2018,5,146
7447,07/10/2018,6,189
7448,07/10/2018,7,345
7449,07/10/2018,8,589
7450,07/10/2018,9,753
7451,07/10/2018,10,932
7452,07/10/2018,11,1188
7453,07/10/2018,12,1516
7454,07/10/2018,13,1714
7455,07/10/2018,14,1987
7456,07/10/2018,15,2167
7457,07/10/2018,16,2270
7458,07/10/2018,17,2255
7459,07/10/2018,18,2069
7460,07/10/2018,19,1608
7461,07/10/2018,20,1519
7462,07/10/2018,21,1385
7463,07/10/2018,22,1160
7464,07/10/2018,23,840
7465,08/10/2018,0,711
7466,08/10/2018,1,390
7467,08/10/2018,2,265
7468,08/10/2018,3,192
7469,08/10/2018,4,123
7470,08/10/2018,5,215
7471,08/10/2018,6,503
7472,08/10/2018,7,1206
7473,08/10/2018,8,2005
7474,08/10/2018,9,1166
7475,08/10/2018,10,943
7476,08/10/2018,11,1117
7477,08/10/2018,12,1238
7478,08/10/2018,13,1303
7479,08/10/2018,14,1358
7480,08/10/2018,15,1502
7481,08/10/2018,16,1603
7482,08/10/2018,17,2127
7483,08/10/2018,18,2787
7484,08/10/2018,19,2150
7485,08/10/2018,20,1838
7486,08/10/2018,21,1788
7487,08/10/2018,22,1636
7488,08/10/2018,23,1196
7489,09/10/2018,0,0
7490,09/10/2018,1,0
7491,09/10/2018,2,0
7492,09/10/2018,3,0
7493,09/10/2018,4,0
7494,09/10/2018,5,0
7495,09/10/2018,6,0
7496,09/10/2018,7,0
7497,09/10/2018,8,0
7498,09/10/2018,9,0
7499,09/10/2018,10,0
7500,09/10/2018,11,0
7501,09/10/2018,12,0
7502,09/10/2018,13,0
7503,09/10/2018,14,0
7504,09/10/2018,15,0
7505,09/10/2018,16,0
7506,09/10/2018,17,0
7507,09/10/2018,18,0
7508,09/10/2018,19,0
7509,09/10/2018,20,0
7510,09/10/2018,21,0
7511,09/10/2018,22,0
7512,09/10/2018,23,0
7513,10/10/2018,0,643
7514,10/10/2018,1,144
7515,10/10/2018,2,55
7516,10/10/2018,3,90
7517,10/10/2018,4,82
7518,10/10/2018,5,152
7519,10/10/2018,6,441
7520,10/10/2018,7,1220
7521,10/10/2018,8,2082
7522,10/10/2018,9,1097
7523,10/10/2018,10,792
7524,10/10/2018,11,914
7525,10/10/2018,12,1006
7526,10/10/2018,13,1015
7527,10/10/2018,14,1041
7528,10/10/2018,15,1171
7529,10/10/2018,16,1363
7530,10/10/2018,17,1775
7531,10/10/2018,18,2514
7532,10/10/2018,19,1723
7533,10/10/2018,20,1489
7534,10/10/2018,21,1445
7535,10/10/2018,22,1255
7536,10/10/2018,23,901
7537,11/10/2018,0,707
7538,11/10/2018,1,541
7539,11/10/2018,2,341
7540,11/10/2018,3,218
7541,11/10/2018,4,145
7542,11/10/2018,5,197
7543,11/10/2018,6,518
7544,11/10/2018,7,1233
7545,11/10/2018,8,2000
7546,11/10/2018,9,1070
7547,11/10/2018,10,792
7548,11/10/2018,11,926
7549,11/10/2018,12,967
7550,11/10/2018,13,1000
7551,11/10/2018,14,991
7552,11/10/2018,15,1054
7553,11/10/2018,16,1284
7554,11/10/2018,17,1685
7555,11/10/2018,18,2378
7556,11/10/2018,19,1614
7557,11/10/2018,20,1389
7558,11/10/2018,21,1398
7559,11/10/2018,22,1221
7560,11/10/2018,23,857
7561,12/10/2018,0,706
7562,12/10/2018,1,531
7563,12/10/2018,2,409
7564,12/10/2018,3,225
7565,12/10/2018,4,168
7566,12/10/2018,5,183
7567,12/10/2018,6,412
7568,12/10/2018,7,1142
7569,12/10/2018,8,1996
7570,12/10/2018,9,1106
7571,12/10/2018,10,877
7572,12/10/2018,11,959
7573,12/10/2018,12,1073
7574,12/10/2018,13,1110
7575,12/10/2018,14,1187
7576,12/10/2018,15,1322
7577,12/10/2018,16,1488
7578,12/10/2018,17,1902
7579,12/10/2018,18,2618
7580,12/10/2018,19,1804
7581,12/10/2018,20,1440
7582,12/10/2018,21,1292
7583,12/10/2018,22,1347
7584,12/10/2018,23,940
7585,13/10/2018,0,835
7586,13/10/2018,1,739
7587,13/10/2018,2,512
7588,13/10/2018,3,374
7589,13/10/2018,4,226
7590,13/10/2018,5,148
7591,13/10/2018,6,209
7592,13/10/2018,7,412
7593,13/10/2018,8,728
7594,13/10/2018,9,853
7595,13/10/2018,10,1037
7596,13/10/2018,11,1179
7597,13/10/2018,12,1402
7598,13/10/2018,13,1652
7599,13/10/2018,14,1712
7600,13/10/2018,15,1846
7601,13/10/2018,16,1916
7602,13/10/2018,17,1995
7603,13/10/2018,18,1695
7604,13/10/2018,19,1381
7605,13/10/2018,20,1261
7606,13/10/2018,21,1312
7607,13/10/2018,22,1147
7608,13/10/2018,23,971
7609,14/10/2018,0,811
7610,14/10/2018,1,584
7611,14/10/2018,2,429
7612,14/10/2018,3,308
7613,14/10/2018,4,185
7614,14/10/2018,5,110
7615,14/10/2018,6,150
7616,14/10/2018,7,304
7617,14/10/2018,8,556
7618,14/10/2018,9,775
7619,14/10/2018,10,847
7620,14/10/2018,11,1056
7621,14/10/2018,12,1394
7622,14/10/2018,13,1593
7623,14/10/2018,14,1767
7624,14/10/2018,15,1948
7625,14/10/2018,16,2097
7626,14/10/2018,17,1990
7627,14/10/2018,18,1662
7628,14/10/2018,19,1377
7629,14/10/2018,20,1306
7630,14/10/2018,21,1261
7631,14/10/2018,22,1029
7632,14/10/2018,23,810
7633,15/10/2018,0,638
7634,15/10/2018,1,393
7635,15/10/2018,2,272
7636,15/10/2018,3,171
7637,15/10/2018,4,152
7638,15/10/2018,5,209
7639,15/10/2018,6,504
7640,15/10/2018,7,1271
7641,15/10/2018,8,2070
7642,15/10/2018,9,1119
7643,15/10/2018,10,837
7644,15/10/2018,11,910
7645,15/10/2018,12,1052
7646,15/10/2018,13,1058
7647,15/10/2018,14,1121
7648,15/10/2018,15,1183
7649,15/10/2018,16,1413
7650,15/10/2018,17,1773
7651,15/10/2018,18,2635
7652,15/10/2018,19,1911
7653,15/10/2018,20,1659
7654,15/10/2018,21,1556
7655,15/10/2018,22,1377
